timestamp,mode,battery_voltage,brownout,has_ds_connection,match_time,alliance,driver_station_position,has_fms_connection,is_sys_active,match_type,match_number,queue_index

43127,0,12.5862,0,1,-1,0,2,0,0,0,0,2118

43147,0,12.5674,0,1,-1,0,2,0,0,0,0,2119

43167,0,12.5862,0,1,-1,0,2,0,0,0,0,2120

43190,0,12.5799,0,1,-1,0,2,0,0,0,0,2121

43207,0,12.5799,0,1,-1,0,2,0,0,0,0,2122

43231,0,12.5736,0,1,-1,0,2,0,0,0,0,2123

43251,0,12.5736,0,1,-1,0,2,0,0,0,0,2124

43268,0,12.5862,0,1,-1,0,2,0,0,0,0,2125

43291,0,12.5862,0,1,-1,0,2,0,0,0,0,2126

43311,0,12.5925,0,1,-1,0,2,0,0,0,0,2127

43328,0,12.5925,0,1,-1,0,2,0,0,0,0,2128

43351,0,12.5862,0,1,-1,0,2,0,0,0,0,2129

43368,0,12.5799,0,1,-1,0,2,0,0,0,0,2130

43388,0,12.5799,0,1,-1,0,2,0,0,0,0,2131

43408,0,12.5799,0,1,-1,0,2,0,0,0,0,2132

43431,0,12.5799,0,1,-1,0,2,0,0,0,0,2133

43452,0,12.5862,0,1,-1,0,2,0,0,0,0,2134

43468,0,12.5925,0,1,-1,0,2,0,0,0,0,2135

43488,0,12.5862,0,1,-1,0,2,0,0,0,0,2136

43507,0,12.5925,0,1,-1,0,2,0,0,0,0,2137

43528,0,12.5925,0,1,-1,0,2,0,0,0,0,2138

43547,0,12.5925,0,1,-1,0,2,0,0,0,0,2139

43567,0,12.5862,0,1,-1,0,2,0,0,0,0,2140

43588,0,12.5736,0,1,-1,0,2,0,0,0,0,2141

43611,0,12.5799,0,1,-1,0,2,0,0,0,0,2142

43630,0,12.5736,0,1,-1,0,2,0,0,0,0,2143

43647,0,12.5799,0,1,-1,0,2,0,0,0,0,2144

43671,0,12.5736,0,1,-1,0,2,0,0,0,0,2145

43688,0,12.5736,0,1,-1,0,2,0,0,0,0,2146

43708,0,12.5736,0,1,-1,0,2,0,0,0,0,2147

43728,0,12.5674,0,1,-1,0,2,0,0,0,0,2148

43751,0,12.5799,0,1,-1,0,2,0,0,0,0,2149

43771,0,12.5925,0,1,-1,0,2,0,0,0,0,2150

43788,0,12.5862,0,1,-1,0,2,0,0,0,0,2151

43807,0,12.5925,0,1,-1,0,2,0,0,0,0,2152

43827,0,12.5988,0,1,-1,0,2,0,0,0,0,2153

43848,0,12.5925,0,1,-1,0,2,0,0,0,0,2154

43868,0,12.5925,0,1,-1,0,2,0,0,0,0,2155

43888,0,12.5799,0,1,-1,0,2,0,0,0,0,2156

43908,0,12.5862,0,1,-1,0,2,0,0,0,0,2157

43930,0,12.5736,0,1,-1,0,2,0,0,0,0,2158

43948,0,12.5674,0,1,-1,0,2,0,0,0,0,2159

43967,0,12.5736,0,1,-1,0,2,0,0,0,0,2160

43988,0,12.5736,0,1,-1,0,2,0,0,0,0,2161

44007,0,12.5736,0,1,-1,0,2,0,0,0,0,2162

44027,0,12.5736,0,1,-1,0,2,0,0,0,0,2163

44051,0,12.5736,0,1,-1,0,2,0,0,0,0,2164

44067,0,12.5799,0,1,-1,0,2,0,0,0,0,2165

44091,0,12.5736,0,1,-1,0,2,0,0,0,0,2166

44111,0,12.5862,0,1,-1,0,2,0,0,0,0,2167

44128,0,12.5674,0,1,-1,0,2,0,0,0,0,2168

44151,0,12.5862,0,1,-1,0,2,0,0,0,0,2169

44171,0,12.5799,0,1,-1,0,2,0,0,0,0,2170

44191,0,12.5799,0,1,-1,0,2,0,0,0,0,2171

44207,0,12.5862,0,1,-1,0,2,0,0,0,0,2172

44231,0,12.5799,0,1,-1,0,2,0,0,0,0,2173

44251,0,12.5925,0,1,-1,0,2,0,0,0,0,2174

44272,0,12.5925,0,1,-1,0,2,0,0,0,0,2175

44287,0,12.5862,0,1,-1,0,2,0,0,0,0,2176

44311,0,12.5862,0,1,-1,0,2,0,0,0,0,2177

44332,0,12.5862,0,1,-1,0,2,0,0,0,0,2178

44347,0,12.5799,0,1,-1,0,2,0,0,0,0,2179

44371,0,12.5799,0,1,-1,0,2,0,0,0,0,2180

44388,0,12.5799,0,1,-1,0,2,0,0,0,0,2181

44408,0,12.5862,0,1,-1,0,2,0,0,0,0,2182

44427,0,12.5736,0,1,-1,0,2,0,0,0,0,2183

44447,0,12.5736,0,1,-1,0,2,0,0,0,0,2184

44468,0,12.5674,0,1,-1,0,2,0,0,0,0,2185

44487,0,12.5799,0,1,-1,0,2,0,0,0,0,2186

44507,0,12.5674,0,1,-1,0,2,0,0,0,0,2187

44531,0,12.5674,0,1,-1,0,2,0,0,0,0,2188

44551,0,12.5611,0,1,-1,0,2,0,0,0,0,2189

44571,0,12.5862,0,1,-1,0,2,0,0,0,0,2190

44587,0,12.5862,0,1,-1,0,2,0,0,0,0,2191

44607,0,12.5799,0,1,-1,0,2,0,0,0,0,2192

44631,0,12.5988,0,1,-1,0,2,0,0,0,0,2193

44647,0,12.5925,0,1,-1,0,2,0,0,0,0,2194

44671,0,12.5799,0,1,-1,0,2,0,0,0,0,2195

44691,0,12.5862,0,1,-1,0,2,0,0,0,0,2196

44711,0,12.5799,0,1,-1,0,2,0,0,0,0,2197

44731,0,12.5925,0,1,-1,0,2,0,0,0,0,2198

44751,0,12.5862,0,1,-1,0,2,0,0,0,0,2199

44767,0,12.5674,0,1,-1,0,2,0,0,0,0,2200

44787,0,12.605,0,1,-1,0,2,0,0,0,0,2201

44807,0,12.5736,0,1,-1,0,2,0,0,0,0,2202

44827,0,12.5862,0,1,-1,0,2,0,0,0,0,2203

44847,0,12.5799,0,1,-1,0,2,0,0,0,0,2204

44867,0,12.5799,0,1,-1,0,2,0,0,0,0,2205

44890,0,12.5799,0,1,-1,0,2,0,0,0,0,2206

44908,0,12.5736,0,1,-1,0,2,0,0,0,0,2207

44928,0,12.5862,0,1,-1,0,2,0,0,0,0,2208

44947,0,12.5736,0,1,-1,0,2,0,0,0,0,2209

44968,0,12.5799,0,1,-1,0,2,0,0,0,0,2210

44991,0,12.5736,0,1,-1,0,2,0,0,0,0,2211

45011,0,12.605,0,1,-1,0,2,0,0,0,0,2212

45031,0,12.5925,0,1,-1,0,2,0,0,0,0,2213

45051,0,12.5799,0,1,-1,0,2,0,0,0,0,2214

45068,0,12.5988,0,1,-1,0,2,0,0,0,0,2215

45091,0,12.5862,0,1,-1,0,2,0,0,0,0,2216

45111,0,12.5799,0,1,-1,0,2,0,0,0,0,2217

45127,0,12.5862,0,1,-1,0,2,0,0,0,0,2218

45148,0,12.5862,0,1,-1,0,2,0,0,0,0,2219

45171,0,12.5799,0,1,-1,0,2,0,0,0,0,2220

45187,0,12.5799,0,1,-1,0,2,0,0,0,0,2221

45207,0,12.5736,0,1,-1,0,2,0,0,0,0,2222

45227,0,12.5862,0,1,-1,0,2,0,0,0,0,2223

45247,0,12.5736,0,1,-1,0,2,0,0,0,0,2224

45267,0,12.5862,0,1,-1,0,2,0,0,0,0,2225

45291,0,12.5862,0,1,-1,0,2,0,0,0,0,2226

45307,0,12.5925,0,1,-1,0,2,0,0,0,0,2227

45331,0,12.5736,0,1,-1,0,2,0,0,0,0,2228

45347,0,12.5799,0,1,-1,0,2,0,0,0,0,2229

45371,0,12.5862,0,1,-1,0,2,0,0,0,0,2230

45391,0,12.5862,0,1,-1,0,2,0,0,0,0,2231

45411,0,12.5799,0,1,-1,0,2,0,0,0,0,2232

45427,0,12.5736,0,1,-1,0,2,0,0,0,0,2233

45451,0,12.5988,0,1,-1,0,2,0,0,0,0,2234

45467,0,12.5988,0,1,-1,0,2,0,0,0,0,2235

45491,0,12.5862,0,1,-1,0,2,0,0,0,0,2236

45507,0,12.5862,0,1,-1,0,2,0,0,0,0,2237

45531,0,12.5925,0,1,-1,0,2,0,0,0,0,2238

45548,0,12.5799,0,1,-1,0,2,0,0,0,0,2239

45571,0,12.5862,0,1,-1,0,2,0,0,0,0,2240

45587,0,12.5799,0,1,-1,0,2,0,0,0,0,2241

45607,0,12.5925,0,1,-1,0,2,0,0,0,0,2242

45627,0,12.5799,0,1,-1,0,2,0,0,0,0,2243

45651,0,12.5799,0,1,-1,0,2,0,0,0,0,2244

45668,0,12.5799,0,1,-1,0,2,0,0,0,0,2245

45691,0,12.5862,0,1,-1,0,2,0,0,0,0,2246

45707,0,12.5799,0,1,-1,0,2,0,0,0,0,2247

45727,0,12.5862,0,1,-1,0,2,0,0,0,0,2248

45748,0,12.5799,0,1,-1,0,2,0,0,0,0,2249

45768,0,12.5799,0,1,-1,0,2,0,0,0,0,2250

45791,0,12.5799,0,1,-1,0,2,0,0,0,0,2251

45811,0,12.5988,0,1,-1,0,2,0,0,0,0,2252

45831,0,12.5799,0,1,-1,0,2,0,0,0,0,2253

45851,0,12.5862,0,1,-1,0,2,0,0,0,0,2254

45867,0,12.5925,0,1,-1,0,2,0,0,0,0,2255

45891,0,12.5988,0,1,-1,0,2,0,0,0,0,2256

45907,0,12.5799,0,1,-1,0,2,0,0,0,0,2257

45927,0,12.5925,0,1,-1,0,2,0,0,0,0,2258

45948,0,12.5925,0,1,-1,0,2,0,0,0,0,2259

45968,0,12.5799,0,1,-1,0,2,0,0,0,0,2260

45987,0,12.5862,0,1,-1,0,2,0,0,0,0,2261

46007,0,12.5988,0,1,-1,0,2,0,0,0,0,2262

46031,0,12.5988,0,1,-1,0,2,0,0,0,0,2263

46051,0,12.5925,0,1,-1,0,2,0,0,0,0,2264

46067,0,12.5674,0,1,-1,0,2,0,0,0,0,2265

46087,0,12.5862,0,1,-1,0,2,0,0,0,0,2266

46111,0,12.5674,0,1,-1,0,2,0,0,0,0,2267

46132,0,12.5799,0,1,-1,0,2,0,0,0,0,2268

46151,0,12.5862,0,1,-1,0,2,0,0,0,0,2269

46171,0,12.5736,0,1,-1,0,2,0,0,0,0,2270

46191,0,12.5799,0,1,-1,0,2,0,0,0,0,2271

46211,0,12.5674,0,1,-1,0,2,0,0,0,0,2272

46227,0,12.5799,0,1,-1,0,2,0,0,0,0,2273

46251,0,12.5925,0,1,-1,0,2,0,0,0,0,2274

46271,0,12.5799,0,1,-1,0,2,0,0,0,0,2275

46287,0,12.5799,0,1,-1,0,2,0,0,0,0,2276

46307,0,12.5862,0,1,-1,0,2,0,0,0,0,2277

46327,0,12.5925,0,1,-1,0,2,0,0,0,0,2278

46348,0,12.5862,0,1,-1,0,2,0,0,0,0,2279

46371,0,12.5799,0,1,-1,0,2,0,0,0,0,2280

46387,0,12.5988,0,1,-1,0,2,0,0,0,0,2281

46407,0,12.5799,0,1,-1,0,2,0,0,0,0,2282

46431,0,12.5988,0,1,-1,0,2,0,0,0,0,2283

46449,0,12.5925,0,1,-1,0,2,0,0,0,0,2284

46467,0,12.5925,0,1,-1,0,2,0,0,0,0,2285

46491,0,12.5862,0,1,-1,0,2,0,0,0,0,2286

46507,0,12.5799,0,1,-1,0,2,0,0,0,0,2287

46528,0,12.5799,0,1,-1,0,2,0,0,0,0,2288

46551,0,12.5799,0,1,-1,0,2,0,0,0,0,2289

46568,0,12.5862,0,1,-1,0,2,0,0,0,0,2290

46588,0,12.5862,0,1,-1,0,2,0,0,0,0,2291

46611,0,12.5674,0,1,-1,0,2,0,0,0,0,2292

46631,0,12.5862,0,1,-1,0,2,0,0,0,0,2293

46651,0,12.5736,0,1,-1,0,2,0,0,0,0,2294

46671,0,12.5799,0,1,-1,0,2,0,0,0,0,2295

46691,0,12.5799,0,1,-1,0,2,0,0,0,0,2296

46711,0,12.5862,0,1,-1,0,2,0,0,0,0,2297

46731,0,12.5988,0,1,-1,0,2,0,0,0,0,2298

46751,0,12.5862,0,1,-1,0,2,0,0,0,0,2299

46768,0,12.5988,0,1,-1,0,2,0,0,0,0,2300

46791,0,12.5862,0,1,-1,0,2,0,0,0,0,2301

46808,0,12.5799,0,1,-1,0,2,0,0,0,0,2302

46827,0,12.5736,0,1,-1,0,2,0,0,0,0,2303

46848,0,12.5862,0,1,-1,0,2,0,0,0,0,2304

46871,0,12.5925,0,1,-1,0,2,0,0,0,0,2305

46891,0,12.5799,0,1,-1,0,2,0,0,0,0,2306

46907,0,12.5799,0,1,-1,0,2,0,0,0,0,2307

46927,0,12.5862,0,1,-1,0,2,0,0,0,0,2308

46951,0,12.5674,0,1,-1,0,2,0,0,0,0,2309

46968,0,12.5799,0,1,-1,0,2,0,0,0,0,2310

46987,0,12.5674,0,1,-1,0,2,0,0,0,0,2311

47011,0,12.5862,0,1,-1,0,2,0,0,0,0,2312

47031,0,12.5799,0,1,-1,0,2,0,0,0,0,2313

47048,0,12.5674,0,1,-1,0,2,0,0,0,0,2314

47071,0,12.5736,0,1,-1,0,2,0,0,0,0,2315

47088,0,12.5862,0,1,-1,0,2,0,0,0,0,2316

47112,0,12.5925,0,1,-1,0,2,0,0,0,0,2317

47131,0,12.5925,0,1,-1,0,2,0,0,0,0,2318

47148,0,12.5862,0,1,-1,0,2,0,0,0,0,2319

47167,0,12.5925,0,1,-1,0,2,0,0,0,0,2320

47188,0,12.5674,0,1,-1,0,2,0,0,0,0,2321

47207,0,12.5862,0,1,-1,0,2,0,0,0,0,2322

47228,0,12.5925,0,1,-1,0,2,0,0,0,0,2323

47251,0,12.5862,0,1,-1,0,2,0,0,0,0,2324

47267,0,12.5862,0,1,-1,0,2,0,0,0,0,2325

47291,0,12.5736,0,1,-1,0,2,0,0,0,0,2326

47307,0,12.5674,0,1,-1,0,2,0,0,0,0,2327

47328,0,12.5736,0,1,-1,0,2,0,0,0,0,2328

47348,0,12.5799,0,1,-1,0,2,0,0,0,0,2329

47371,0,12.5736,0,1,-1,0,2,0,0,0,0,2330

47387,0,12.5799,0,1,-1,0,2,0,0,0,0,2331

47407,0,12.5799,0,1,-1,0,2,0,0,0,0,2332

47429,0,12.5736,0,1,-1,0,2,0,0,0,0,2333

47447,0,12.5925,0,1,-1,0,2,0,0,0,0,2334

47468,0,12.5862,0,1,-1,0,2,0,0,0,0,2335

47491,0,12.5862,0,1,-1,0,2,0,0,0,0,2336

47507,0,12.5862,0,1,-1,0,2,0,0,0,0,2337

47528,0,12.5799,0,1,-1,0,2,0,0,0,0,2338

47547,0,12.5925,0,1,-1,0,2,0,0,0,0,2339

47567,0,12.5925,0,1,-1,0,2,0,0,0,0,2340

47587,0,12.5862,0,1,-1,0,2,0,0,0,0,2341

47608,0,12.5925,0,1,-1,0,2,0,0,0,0,2342

47631,0,12.5925,0,1,-1,0,2,0,0,0,0,2343

47651,0,12.5862,0,1,-1,0,2,0,0,0,0,2344

47667,0,12.5988,0,1,-1,0,2,0,0,0,0,2345

47687,0,12.5862,0,1,-1,0,2,0,0,0,0,2346

47711,0,12.5862,0,1,-1,0,2,0,0,0,0,2347

47727,0,12.5736,0,1,-1,0,2,0,0,0,0,2348

47747,0,12.5862,0,1,-1,0,2,0,0,0,0,2349

47771,0,12.5674,0,1,-1,0,2,0,0,0,0,2350

47787,0,12.5799,0,1,-1,0,2,0,0,0,0,2351

47808,0,12.5925,0,1,-1,0,2,0,0,0,0,2352

47830,0,12.5799,0,1,-1,0,2,0,0,0,0,2353

47851,0,12.5862,0,1,-1,0,2,0,0,0,0,2354

47871,0,12.5736,0,1,-1,0,2,0,0,0,0,2355

47891,0,12.5862,0,1,-1,0,2,0,0,0,0,2356

47911,0,12.5925,0,1,-1,0,2,0,0,0,0,2357

47927,0,12.5925,0,1,-1,0,2,0,0,0,0,2358

47951,0,12.605,0,1,-1,0,2,0,0,0,0,2359

47971,0,12.5799,0,1,-1,0,2,0,0,0,0,2360

47991,0,12.5988,0,1,-1,0,2,0,0,0,0,2361

48007,0,12.5925,0,1,-1,0,2,0,0,0,0,2362

48031,0,12.5925,0,1,-1,0,2,0,0,0,0,2363

48051,0,12.5925,0,1,-1,0,2,0,0,0,0,2364

48071,0,12.5862,0,1,-1,0,2,0,0,0,0,2365

48087,0,12.5988,0,1,-1,0,2,0,0,0,0,2366

48111,0,12.5925,0,1,-1,0,2,0,0,0,0,2367

48128,0,12.5736,0,1,-1,0,2,0,0,0,0,2368

48151,0,12.5862,0,1,-1,0,2,0,0,0,0,2369

48168,0,12.5736,0,1,-1,0,2,0,0,0,0,2370

48187,0,12.5862,0,1,-1,0,2,0,0,0,0,2371

48207,0,12.5799,0,1,-1,0,2,0,0,0,0,2372

48231,0,12.5862,0,1,-1,0,2,0,0,0,0,2373

48247,0,12.5736,0,1,-1,0,2,0,0,0,0,2374

48267,0,12.5674,0,1,-1,0,2,0,0,0,0,2375

48290,0,12.5736,0,1,-1,0,2,0,0,0,0,2376

48307,0,12.5736,0,1,-1,0,2,0,0,0,0,2377

48331,0,12.605,0,1,-1,0,2,0,0,0,0,2378

48347,0,12.5925,0,1,-1,0,2,0,0,0,0,2379

48371,0,12.5925,0,1,-1,0,2,0,0,0,0,2380

48387,0,12.5862,0,1,-1,0,2,0,0,0,0,2381

48407,0,12.5925,0,1,-1,0,2,0,0,0,0,2382

48431,0,12.5988,0,1,-1,0,2,0,0,0,0,2383

48447,0,12.5988,0,1,-1,0,2,0,0,0,0,2384

48471,0,12.5862,0,1,-1,0,2,0,0,0,0,2385

48487,0,12.5988,0,1,-1,0,2,0,0,0,0,2386

48508,0,12.5799,0,1,-1,0,2,0,0,0,0,2387

48527,0,12.5925,0,1,-1,0,2,0,0,0,0,2388

48551,0,12.5862,0,1,-1,0,2,0,0,0,0,2389

48572,0,12.5799,0,1,-1,0,2,0,0,0,0,2390

48589,0,12.5862,0,1,-1,0,2,0,0,0,0,2391

48608,0,12.5736,0,1,-1,0,2,0,0,0,0,2392

48632,0,12.5862,0,1,-1,0,2,0,0,0,0,2393

48647,0,12.5736,0,1,-1,0,2,0,0,0,0,2394

48671,0,12.5736,0,1,-1,0,2,0,0,0,0,2395

48691,0,12.5736,0,1,-1,0,2,0,0,0,0,2396

48711,0,12.5862,0,1,-1,0,2,0,0,0,0,2397

48727,0,12.5799,0,1,-1,0,2,0,0,0,0,2398

48751,0,12.5988,0,1,-1,0,2,0,0,0,0,2399

48771,0,12.5799,0,1,-1,0,2,0,0,0,0,2400

48791,0,12.5862,0,1,-1,0,2,0,0,0,0,2401

48811,0,12.5799,0,1,-1,0,2,0,0,0,0,2402

48831,0,12.5799,0,1,-1,0,2,0,0,0,0,2403

48851,0,12.5799,0,1,-1,0,2,0,0,0,0,2404

48871,0,12.5925,0,1,-1,0,2,0,0,0,0,2405

48891,0,12.5862,0,1,-1,0,2,0,0,0,0,2406

48911,0,12.5862,0,1,-1,0,2,0,0,0,0,2407

48927,0,12.5862,0,1,-1,0,2,0,0,0,0,2408

48948,0,12.5862,0,1,-1,0,2,0,0,0,0,2409

48968,0,12.5674,0,1,-1,0,2,0,0,0,0,2410

48988,0,12.5736,0,1,-1,0,2,0,0,0,0,2411

49008,0,12.5736,0,1,-1,0,2,0,0,0,0,2412

49027,0,12.5611,0,1,-1,0,2,0,0,0,0,2413

49047,0,12.5736,0,1,-1,0,2,0,0,0,0,2414

49067,0,12.5674,0,1,-1,0,2,0,0,0,0,2415

49091,0,12.5736,0,1,-1,0,2,0,0,0,0,2416

49107,0,12.5799,0,1,-1,0,2,0,0,0,0,2417

49127,0,12.5736,0,1,-1,0,2,0,0,0,0,2418

49147,0,12.5799,0,1,-1,0,2,0,0,0,0,2419

49168,0,12.5988,0,1,-1,0,2,0,0,0,0,2420

49191,0,12.5799,0,1,-1,0,2,0,0,0,0,2421

49208,0,12.5925,0,1,-1,0,2,0,0,0,0,2422

49227,0,12.5925,0,1,-1,0,2,0,0,0,0,2423

49250,0,12.5862,0,1,-1,0,2,0,0,0,0,2424

49268,0,12.5799,0,1,-1,0,2,0,0,0,0,2425

49287,0,12.5862,0,1,-1,0,2,0,0,0,0,2426

49307,0,12.5862,0,1,-1,0,2,0,0,0,0,2427

49328,0,12.5925,0,1,-1,0,2,0,0,0,0,2428

49349,0,12.5988,0,1,-1,0,2,0,0,0,0,2429

49368,0,12.5925,0,1,-1,0,2,0,0,0,0,2430

49388,0,12.5674,0,1,-1,0,2,0,0,0,0,2431

49408,0,12.5736,0,1,-1,0,2,0,0,0,0,2432

49431,0,12.5674,0,1,-1,0,2,0,0,0,0,2433

49447,0,12.5799,0,1,-1,0,2,0,0,0,0,2434

49471,0,12.5862,0,1,-1,0,2,0,0,0,0,2435

49491,0,12.5736,0,1,-1,0,2,0,0,0,0,2436

49508,0,12.5862,0,1,-1,0,2,0,0,0,0,2437

49528,0,12.5736,0,1,-1,0,2,0,0,0,0,2438

49547,0,12.5736,0,1,-1,0,2,0,0,0,0,2439

49571,0,12.5862,0,1,-1,0,2,0,0,0,0,2440

49591,0,12.5862,0,1,-1,0,2,0,0,0,0,2441

49611,0,12.5925,0,1,-1,0,2,0,0,0,0,2442

49631,0,12.5862,0,1,-1,0,2,0,0,0,0,2443

49651,0,12.5925,0,1,-1,0,2,0,0,0,0,2444

49671,0,12.5862,0,1,-1,0,2,0,0,0,0,2445

49691,0,12.5862,0,1,-1,0,2,0,0,0,0,2446

49711,0,12.5925,0,1,-1,0,2,0,0,0,0,2447

49731,0,12.5988,0,1,-1,0,2,0,0,0,0,2448

49748,0,12.605,0,1,-1,0,2,0,0,0,0,2449

49768,0,12.5925,0,1,-1,0,2,0,0,0,0,2450

49788,0,12.5862,0,1,-1,0,2,0,0,0,0,2451

49807,0,12.5862,0,1,-1,0,2,0,0,0,0,2452

49827,0,12.5736,0,1,-1,0,2,0,0,0,0,2453

49847,0,12.5862,0,1,-1,0,2,0,0,0,0,2454

49867,0,12.5862,0,1,-1,0,2,0,0,0,0,2455

49888,0,12.5799,0,1,-1,0,2,0,0,0,0,2456

49908,0,12.5862,0,1,-1,0,2,0,0,0,0,2457

49931,0,12.5736,0,1,-1,0,2,0,0,0,0,2458

49952,0,12.5736,0,1,-1,0,2,0,0,0,0,2459

49968,0,12.5736,0,1,-1,0,2,0,0,0,0,2460

49987,0,12.5799,0,1,-1,0,2,0,0,0,0,2461

50011,0,12.5925,0,1,-1,0,2,0,0,0,0,2462

50031,0,12.5862,0,1,-1,0,2,0,0,0,0,2463

50047,0,12.5799,0,1,-1,0,2,0,0,0,0,2464

50071,0,12.5925,0,1,-1,0,2,0,0,0,0,2465

50088,0,12.5862,0,1,-1,0,2,0,0,0,0,2466

50111,0,12.5799,0,1,-1,0,2,0,0,0,0,2467

50130,0,12.5925,0,1,-1,0,2,0,0,0,0,2468

50151,0,12.5925,0,1,-1,0,2,0,0,0,0,2469

50167,0,12.5799,0,1,-1,0,2,0,0,0,0,2470

50191,0,12.5799,0,1,-1,0,2,0,0,0,0,2471

50211,0,12.5799,0,1,-1,0,2,0,0,0,0,2472

50231,0,12.5799,0,1,-1,0,2,0,0,0,0,2473

50248,0,12.5799,0,1,-1,0,2,0,0,0,0,2474

50271,0,12.5925,0,1,-1,0,2,0,0,0,0,2475

50287,0,12.5862,0,1,-1,0,2,0,0,0,0,2476

50311,0,12.5799,0,1,-1,0,2,0,0,0,0,2477

50327,0,12.5799,0,1,-1,0,2,0,0,0,0,2478

50348,0,12.5862,0,1,-1,0,2,0,0,0,0,2479

50368,0,12.5925,0,1,-1,0,2,0,0,0,0,2480

50388,0,12.5862,0,1,-1,0,2,0,0,0,0,2481

50408,0,12.5799,0,1,-1,0,2,0,0,0,0,2482

50431,0,12.5925,0,1,-1,0,2,0,0,0,0,2483

50447,0,12.5862,0,1,-1,0,2,0,0,0,0,2484

50467,0,12.5862,0,1,-1,0,2,0,0,0,0,2485

50487,0,12.5988,0,1,-1,0,2,0,0,0,0,2486

50511,0,12.605,0,1,-1,0,2,0,0,0,0,2487

50531,0,12.5862,0,1,-1,0,2,0,0,0,0,2488

50551,0,12.5925,0,1,-1,0,2,0,0,0,0,2489

50567,0,12.5925,0,1,-1,0,2,0,0,0,0,2490

50588,0,12.5988,0,1,-1,0,2,0,0,0,0,2491

50611,0,12.5862,0,1,-1,0,2,0,0,0,0,2492

50628,0,12.5925,0,1,-1,0,2,0,0,0,0,2493

50651,0,12.5799,0,1,-1,0,2,0,0,0,0,2494

50668,0,12.5799,0,1,-1,0,2,0,0,0,0,2495

50687,0,12.5862,0,1,-1,0,2,0,0,0,0,2496

50711,0,12.5862,0,1,-1,0,2,0,0,0,0,2497

50728,0,12.5799,0,1,-1,0,2,0,0,0,0,2498

50751,0,12.5736,0,1,-1,0,2,0,0,0,0,2499

50767,0,12.5799,0,1,-1,0,2,0,0,0,0,2500

50791,0,12.5862,0,1,-1,0,2,0,0,0,0,2501

50807,0,12.5674,0,1,-1,0,2,0,0,0,0,2502

50828,0,12.5799,0,1,-1,0,2,0,0,0,0,2503

50847,0,12.5925,0,1,-1,0,2,0,0,0,0,2504

50871,0,12.5799,0,1,-1,0,2,0,0,0,0,2505

50887,0,12.5862,0,1,-1,0,2,0,0,0,0,2506

50907,0,12.5925,0,1,-1,0,2,0,0,0,0,2507

50931,0,12.5988,0,1,-1,0,2,0,0,0,0,2508

50947,0,12.5925,0,1,-1,0,2,0,0,0,0,2509

50967,0,12.5988,0,1,-1,0,2,0,0,0,0,2510

50987,0,12.5862,0,1,-1,0,2,0,0,0,0,2511

51011,0,12.5988,0,1,-1,0,2,0,0,0,0,2512

51029,0,12.5862,0,1,-1,0,2,0,0,0,0,2513

51051,0,12.5862,0,1,-1,0,2,0,0,0,0,2514

51067,0,12.5862,0,1,-1,0,2,0,0,0,0,2515

51088,0,12.5799,0,1,-1,0,2,0,0,0,0,2516

51108,0,12.5799,0,1,-1,0,2,0,0,0,0,2517

51131,0,12.5799,0,1,-1,0,2,0,0,0,0,2518

51147,0,12.5862,0,1,-1,0,2,0,0,0,0,2519

51171,0,12.5862,0,1,-1,0,2,0,0,0,0,2520

51191,0,12.5736,0,1,-1,0,2,0,0,0,0,2521

51207,0,12.5862,0,1,-1,0,2,0,0,0,0,2522

51228,0,12.5799,0,1,-1,0,2,0,0,0,0,2523

51247,0,12.5862,0,1,-1,0,2,0,0,0,0,2524

51268,0,12.5862,0,1,-1,0,2,0,0,0,0,2525

51290,0,12.5925,0,1,-1,0,2,0,0,0,0,2526

51311,0,12.5925,0,1,-1,0,2,0,0,0,0,2527

51327,0,12.5925,0,1,-1,0,2,0,0,0,0,2528

51351,0,12.5925,0,1,-1,0,2,0,0,0,0,2529

51371,0,12.5862,0,1,-1,0,2,0,0,0,0,2530

51387,0,12.5925,0,1,-1,0,2,0,0,0,0,2531

51411,0,12.5988,0,1,-1,0,2,0,0,0,0,2532

51428,0,12.5862,0,1,-1,0,2,0,0,0,0,2533

51447,0,12.5862,0,1,-1,0,2,0,0,0,0,2534

51471,0,12.5799,0,1,-1,0,2,0,0,0,0,2535

51488,0,12.5799,0,1,-1,0,2,0,0,0,0,2536

51511,0,12.5862,0,1,-1,0,2,0,0,0,0,2537

51531,0,12.5799,0,1,-1,0,2,0,0,0,0,2538

51548,0,12.5736,0,1,-1,0,2,0,0,0,0,2539

