timestamp,state,current_angle,current_angular_velocity,raw_angular_velocity,calibration_time_left,queue_index

65887,2,0,0,0.0300701,0,13003

65892,2,0,0,0.0291974,0,13004

65897,2,0,0,0.0278884,0,13005

65902,2,0,0,0.0285429,0,13006

65907,2,0,0,0.0315972,0,13007

65912,2,0,0,0.0274521,0,13008

65917,2,0,0,0.0285429,0,13009

65922,2,0,0,0.0311609,0,13010

65927,2,0,0,0.0302882,0,13011

65932,2,0,0,0.0267976,0,13012

65937,2,0,0,0.0259249,0,13013

65942,2,0,0,0.0259249,0,13014

65947,2,0,0,0.0296337,0,13015

65952,2,0,0,0.0233069,0,13016

65957,2,0,0,0.0276703,0,13017

65962,2,0,0,0.0270158,0,13018

65967,2,0,0,0.0257068,0,13019

65972,2,0,0,0.0300701,0,13020

65977,2,0,0,0.0305064,0,13021

65982,2,0,0,0.0329062,0,13022

65987,2,0,0,0.0252704,0,13023

65992,2,0,0,0.0270158,0,13024

65997,2,0,0,0.0263613,0,13025

66002,2,0,0,0.0274521,0,13026

66007,2,0,0,0.0265794,0,13027

66012,2,0,0,0.0315972,0,13028

66017,2,0,0,0.0337789,0,13029

66022,2,0,0,0.0278884,0,13030

66027,2,0,0,0.0252704,0,13031

66032,2,0,0,0.0267976,0,13032

66037,2,0,0,0.0278884,0,13033

66042,2,0,0,0.0289792,0,13034

66047,2,0,0,0.0296337,0,13035

66052,2,0,0,0.0241796,0,13036

66057,2,0,0,0.0257068,0,13037

66062,2,0,0,0.0281066,0,13038

66067,2,0,0,0.0263613,0,13039

66072,2,0,0,0.0263613,0,13040

66077,2,0,0,0.0302882,0,13041

66082,2,0,0,0.0337789,0,13042

66087,2,0,0,0.0243978,0,13043

66092,2,0,0,0.0246159,0,13044

66097,2,0,0,0.0283248,0,13045

66102,2,0,0,0.0219979,0,13046

66107,2,0,0,0.0281066,0,13047

66112,2,0,0,0.0237433,0,13048

66117,2,0,0,0.0283248,0,13049

66122,2,0,0,0.0283248,0,13050

66127,2,0,0,0.0228706,0,13051

66132,2,0,0,0.0274521,0,13052

66137,2,0,0,0.0248341,0,13053

66142,2,0,0,0.0233069,0,13054

66147,2,0,0,0.0276703,0,13055

66152,2,0,0,0.0300701,0,13056

66157,2,0,0,0.0283248,0,13057

66162,2,0,0,0.0296337,0,13058

66167,2,0,0,0.0259249,0,13059

66172,2,0,0,0.0320336,0,13060

66177,2,0,0,0.0248341,0,13061

66182,2,0,0,0.0259249,0,13062

66187,2,0,0,0.0294156,0,13063

66192,2,0,0,0.0248341,0,13064

66197,2,0,0,0.0241796,0,13065

66202,2,0,0,0.0322517,0,13066

66207,2,0,0,0.0298519,0,13067

66212,2,0,0,0.0263613,0,13068

66217,2,0,0,0.0313791,0,13069

66222,2,0,0,0.0311609,0,13070

66227,2,0,0,0.0233069,0,13071

66232,2,0,0,0.0287611,0,13072

66237,2,0,0,0.0298519,0,13073

66242,2,0,0,0.0285429,0,13074

66247,2,0,0,0.0285429,0,13075

66252,2,0,0,0.0270158,0,13076

66257,2,0,0,0.0313791,0,13077

66262,2,0,0,0.0283248,0,13078

66267,2,0,0,0.0294156,0,13079

66272,2,0,0,0.0307246,0,13080

66277,2,0,0,0.0252704,0,13081

66282,2,0,0,0.0274521,0,13082

66287,2,0,0,0.0263613,0,13083

66292,2,0,0,0.0289792,0,13084

66297,2,0,0,0.0329062,0,13085

66302,2,0,0,0.0281066,0,13086

66307,2,0,0,0.0335607,0,13087

66312,2,0,0,0.0298519,0,13088

66317,2,0,0,0.0252704,0,13089

66322,2,0,0,0.0281066,0,13090

66327,2,0,0,0.0287611,0,13091

66332,2,0,0,0.0265794,0,13092

66337,2,0,0,0.0274521,0,13093

66342,2,0,0,0.0263613,0,13094

66347,2,0,0,0.0270158,0,13095

66352,2,0,0,0.0296337,0,13096

66357,2,0,0,0.0298519,0,13097

66362,2,0,0,0.0300701,0,13098

66367,2,0,0,0.0259249,0,13099

66372,2,0,0,0.0246159,0,13100

66377,2,0,0,0.0300701,0,13101

66382,2,0,0,0.0283248,0,13102

66387,2,0,0,0.0254886,0,13103

66392,2,0,0,0.0300701,0,13104

66397,2,0,0,0.0265794,0,13105

66402,2,0,0,0.0246159,0,13106

66407,2,0,0,0.0248341,0,13107

66412,2,0,0,0.0291974,0,13108

66417,2,0,0,0.0300701,0,13109

66422,2,0,0,0.0267976,0,13110

66427,2,0,0,0.0276703,0,13111

66432,2,0,0,0.0252704,0,13112

66437,2,0,0,0.0294156,0,13113

66442,2,0,0,0.0261431,0,13114

66447,2,0,0,0.0291974,0,13115

66452,2,0,0,0.0267976,0,13116

66457,2,0,0,0.0248341,0,13117

66462,2,0,0,0.0230888,0,13118

66467,2,0,0,0.0287611,0,13119

66472,2,0,0,0.0355242,0,13120

66477,2,0,0,0.0285429,0,13121

66482,2,0,0,0.0300701,0,13122

66487,2,0,0,0.0261431,0,13123

66492,2,0,0,0.0311609,0,13124

66497,2,0,0,0.0283248,0,13125

66502,2,0,0,0.0309427,0,13126

66507,2,0,0,0.0270158,0,13127

66512,2,0,0,0.0254886,0,13128

66517,2,0,0,0.0254886,0,13129

66522,2,0,0,0.0276703,0,13130

66527,2,0,0,0.0298519,0,13131

66532,2,0,0,0.0307246,0,13132

66537,2,0,0,0.0291974,0,13133

66542,2,0,0,0.0243978,0,13134

66547,2,0,0,0.0257068,0,13135

66552,2,0,0,0.0281066,0,13136

66557,2,0,0,0.0267976,0,13137

66562,2,0,0,0.0263613,0,13138

66567,2,0,0,0.0281066,0,13139

66572,2,0,0,0.0239614,0,13140

66577,2,0,0,0.0270158,0,13141

66582,2,0,0,0.0274521,0,13142

66587,2,0,0,0.0294156,0,13143

66592,2,0,0,0.0267976,0,13144

66597,2,0,0,0.0254886,0,13145

66602,2,0,0,0.0276703,0,13146

66607,2,0,0,0.0257068,0,13147

66612,2,0,0,0.0230888,0,13148

66617,2,0,0,0.0270158,0,13149

66622,2,0,0,0.0248341,0,13150

66627,2,0,0,0.0261431,0,13151

66632,2,0,0,0.0259249,0,13152

66637,2,0,0,0.0263613,0,13153

66642,2,0,0,0.0335607,0,13154

66647,2,0,0,0.0224343,0,13155

66652,2,0,0,0.0246159,0,13156

66657,2,0,0,0.0320336,0,13157

66662,2,0,0,0.0272339,0,13158

66667,2,0,0,0.0289792,0,13159

66672,2,0,0,0.0339971,0,13160

66677,2,0,0,0.0252704,0,13161

66682,2,0,0,0.0259249,0,13162

66687,2,0,0,0.0241796,0,13163

66692,2,0,0,0.0263613,0,13164

66697,2,0,0,0.0296337,0,13165

66702,2,0,0,0.0281066,0,13166

66707,2,0,0,0.0313791,0,13167

66712,2,0,0,0.0283248,0,13168

66717,2,0,0,0.0267976,0,13169

66722,2,0,0,0.0298519,0,13170

66727,2,0,0,0.0339971,0,13171

66732,2,0,0,0.0309427,0,13172

66737,2,0,0,0.0278884,0,13173

66742,2,0,0,0.0285429,0,13174

66747,2,0,0,0.0287611,0,13175

66752,2,0,0,0.0281066,0,13176

66757,2,0,0,0.0267976,0,13177

66762,2,0,0,0.0246159,0,13178

66767,2,0,0,0.0270158,0,13179

66772,2,0,0,0.0285429,0,13180

66777,2,0,0,0.0342152,0,13181

66782,2,0,0,0.0246159,0,13182

66787,2,0,0,0.0217798,0,13183

66792,2,0,0,0.0259249,0,13184

66797,2,0,0,0.0259249,0,13185

66802,2,0,0,0.0300701,0,13186

66807,2,0,0,0.0272339,0,13187

66812,2,0,0,0.0302882,0,13188

66817,2,0,0,0.0248341,0,13189

66822,2,0,0,0.0267976,0,13190

66827,2,0,0,0.0270158,0,13191

66832,2,0,0,0.0248341,0,13192

66837,2,0,0,0.0254886,0,13193

66842,2,0,0,0.0285429,0,13194

66847,2,0,0,0.0300701,0,13195

66852,2,0,0,0.0278884,0,13196

66857,2,0,0,0.0287611,0,13197

66862,2,0,0,0.0300701,0,13198

66867,2,0,0,0.0278884,0,13199

66872,2,0,0,0.0300701,0,13200

66877,2,0,0,0.0272339,0,13201

66882,2,0,0,0.0309427,0,13202

66887,2,0,0,0.0276703,0,13203

66892,2,0,0,0.0261431,0,13204

66897,2,0,0,0.0294156,0,13205

66902,2,0,0,0.0235251,0,13206

66907,2,0,0,0.0272339,0,13207

66912,2,0,0,0.0267976,0,13208

66917,2,0,0,0.0265794,0,13209

66922,2,0,0,0.0219979,0,13210

66927,2,0,0,0.0270158,0,13211

66932,2,0,0,0.0289792,0,13212

66937,2,0,0,0.0326881,0,13213

66942,2,0,0,0.0259249,0,13214

66947,2,0,0,0.0254886,0,13215

66952,2,0,0,0.0285429,0,13216

66957,2,0,0,0.0272339,0,13217

66962,2,0,0,0.0302882,0,13218

66967,2,0,0,0.0283248,0,13219

66972,2,0,0,0.0302882,0,13220

66977,2,0,0,0.0300701,0,13221

66982,2,0,0,0.0270158,0,13222

66987,2,0,0,0.0243978,0,13223

66992,2,0,0,0.0272339,0,13224

66997,2,0,0,0.0276703,0,13225

67002,2,0,0,0.0285429,0,13226

67007,2,0,0,0.0318154,0,13227

67012,2,0,0,0.0274521,0,13228

67017,2,0,0,0.0291974,0,13229

67022,2,0,0,0.0285429,0,13230

67027,2,0,0,0.0294156,0,13231

67032,2,0,0,0.0274521,0,13232

67037,2,0,0,0.0311609,0,13233

67042,2,0,0,0.0300701,0,13234

67047,2,0,0,0.0272339,0,13235

67052,2,0,0,0.0254886,0,13236

67057,2,0,0,0.0283248,0,13237

67062,2,0,0,0.0302882,0,13238

67067,2,0,0,0.0257068,0,13239

67072,2,0,0,0.0278884,0,13240

67077,2,0,0,0.0291974,0,13241

67082,2,0,0,0.0302882,0,13242

67087,2,0,0,0.0296337,0,13243

67092,2,0,0,0.0272339,0,13244

67097,2,0,0,0.0285429,0,13245

67102,2,0,0,0.0257068,0,13246

67107,2,0,0,0.0296337,0,13247

67112,2,0,0,0.0250523,0,13248

67117,2,0,0,0.0285429,0,13249

67122,2,0,0,0.0270158,0,13250

67127,2,0,0,0.0259249,0,13251

67132,2,0,0,0.0274521,0,13252

67137,2,0,0,0.0302882,0,13253

67142,2,0,0,0.0276703,0,13254

67147,2,0,0,0.0257068,0,13255

67152,2,0,0,0.0259249,0,13256

67157,2,0,0,0.0326881,0,13257

67162,2,0,0,0.0287611,0,13258

67167,2,0,0,0.0294156,0,13259

67172,2,0,0,0.0263613,0,13260

67177,2,0,0,0.0294156,0,13261

67182,2,0,0,0.0359606,0,13262

67187,2,0,0,0.0263613,0,13263

67192,2,0,0,0.0267976,0,13264

67197,2,0,0,0.0261431,0,13265

67202,2,0,0,0.0291974,0,13266

67207,2,0,0,0.0217798,0,13267

67212,2,0,0,0.0281066,0,13268

67217,2,0,0,0.0257068,0,13269

67222,2,0,0,0.0263613,0,13270

67227,2,0,0,0.0298519,0,13271

67232,2,0,0,0.0289792,0,13272

67237,2,0,0,0.0313791,0,13273

67242,2,0,0,0.0344334,0,13274

67247,2,0,0,0.0300701,0,13275

67252,2,0,0,0.0243978,0,13276

67257,2,0,0,0.0274521,0,13277

67262,2,0,0,0.0267976,0,13278

67267,2,0,0,0.0300701,0,13279

67272,2,0,0,0.0291974,0,13280

67277,2,0,0,0.0272339,0,13281

67282,2,0,0,0.0246159,0,13282

67287,2,0,0,0.0259249,0,13283

67292,2,0,0,0.0305064,0,13284

67297,2,0,0,0.0237433,0,13285

67302,2,0,0,0.0263613,0,13286

67307,2,0,0,0.0250523,0,13287

67312,2,0,0,0.0222161,0,13288

67317,2,0,0,0.0233069,0,13289

67322,2,0,0,0.0281066,0,13290

67327,2,0,0,0.0235251,0,13291

67332,2,0,0,0.0237433,0,13292

67337,2,0,0,0.0263613,0,13293

67342,2,0,0,0.0289792,0,13294

67347,2,0,0,0.0237433,0,13295

67352,2,0,0,0.0318154,0,13296

67357,2,0,0,0.0285429,0,13297

67362,2,0,0,0.0348697,0,13298

67367,2,0,0,0.0309427,0,13299

67372,2,0,0,0.0320336,0,13300

67377,2,0,0,0.0278884,0,13301

67382,2,0,0,0.0270158,0,13302

67387,2,0,0,0.0263613,0,13303

67392,2,0,0,0.0265794,0,13304

67397,2,0,0,0.0217798,0,13305

67402,2,0,0,0.0298519,0,13306

67407,2,0,0,0.0265794,0,13307

67412,2,0,0,0.0285429,0,13308

67417,2,0,0,0.0298519,0,13309

67422,2,0,0,0.0261431,0,13310

67427,2,0,0,0.0276703,0,13311

67432,2,0,0,0.0261431,0,13312

67437,2,0,0,0.0248341,0,13313

67442,2,0,0,0.0305064,0,13314

67447,2,0,0,0.0263613,0,13315

67452,2,0,0,0.0285429,0,13316

67457,2,0,0,0.0283248,0,13317

67462,2,0,0,0.0302882,0,13318

67467,2,0,0,0.0267976,0,13319

67472,2,0,0,0.0274521,0,13320

67477,2,0,0,0.0270158,0,13321

67482,2,0,0,0.0285429,0,13322

67487,2,0,0,0.0283248,0,13323

67492,2,0,0,0.0302882,0,13324

67497,2,0,0,0.0289792,0,13325

67502,2,0,0,0.0307246,0,13326

67507,2,0,0,0.0248341,0,13327

67512,2,0,0,0.0278884,0,13328

67517,2,0,0,0.0272339,0,13329

67522,2,0,0,0.0278884,0,13330

67527,2,0,0,0.0243978,0,13331

67532,2,0,0,0.0259249,0,13332

67537,2,0,0,0.0265794,0,13333

67542,2,0,0,0.0289792,0,13334

67547,2,0,0,0.0239614,0,13335

67552,2,0,0,0.0278884,0,13336

67557,2,0,0,0.0302882,0,13337

67562,2,0,0,0.0333426,0,13338

67567,2,0,0,0.0267976,0,13339

67572,2,0,0,0.0263613,0,13340

67577,2,0,0,0.0313791,0,13341

67582,2,0,0,0.0302882,0,13342

67587,2,0,0,0.0335607,0,13343

67592,2,0,0,0.0315972,0,13344

67597,2,0,0,0.0246159,0,13345

67602,2,0,0,0.0248341,0,13346

67607,2,0,0,0.0289792,0,13347

67612,2,0,0,0.0294156,0,13348

67617,2,0,0,0.0283248,0,13349

67622,2,0,0,0.0248341,0,13350

67627,2,0,0,0.0270158,0,13351

67632,2,0,0,0.0270158,0,13352

67637,2,0,0,0.0300701,0,13353

67642,2,0,0,0.0250523,0,13354

67647,2,0,0,0.0305064,0,13355

67652,2,0,0,0.0289792,0,13356

67657,2,0,0,0.0261431,0,13357

67662,2,0,0,0.0259249,0,13358

67667,2,0,0,0.0270158,0,13359

67672,2,0,0,0.0259249,0,13360

67677,2,0,0,0.0298519,0,13361

67682,2,0,0,0.0278884,0,13362

67687,2,0,0,0.0322517,0,13363

67692,2,0,0,0.0239614,0,13364

67697,2,0,0,0.0296337,0,13365

67702,2,0,0,0.0235251,0,13366

67707,2,0,0,0.0289792,0,13367

67712,2,0,0,0.0267976,0,13368

67717,2,0,0,0.0283248,0,13369

67722,2,0,0,0.0294156,0,13370

67727,2,0,0,0.0294156,0,13371

67732,2,0,0,0.0267976,0,13372

67737,2,0,0,0.0309427,0,13373

67742,2,0,0,0.0274521,0,13374

67747,2,0,0,0.0307246,0,13375

67752,2,0,0,0.0294156,0,13376

67757,2,0,0,0.0313791,0,13377

67762,2,0,0,0.0257068,0,13378

67767,2,0,0,0.0252704,0,13379

67772,2,0,0,0.0300701,0,13380

67777,2,0,0,0.0261431,0,13381

67782,2,0,0,0.0283248,0,13382

67787,2,0,0,0.0320336,0,13383

67792,2,0,0,0.0274521,0,13384

67797,2,0,0,0.0246159,0,13385

67802,2,0,0,0.0239614,0,13386

67807,2,0,0,0.0309427,0,13387

67812,2,0,0,0.0250523,0,13388

67817,2,0,0,0.0228706,0,13389

67822,2,0,0,0.0272339,0,13390

67827,2,0,0,0.0259249,0,13391

67832,2,0,0,0.0291974,0,13392

67837,2,0,0,0.0222161,0,13393

67842,2,0,0,0.0324699,0,13394

67847,2,0,0,0.0311609,0,13395

67852,2,0,0,0.0291974,0,13396

67857,2,0,0,0.0300701,0,13397

67862,2,0,0,0.0307246,0,13398

67867,2,0,0,0.0311609,0,13399

67872,2,0,0,0.0257068,0,13400

67877,2,0,0,0.0272339,0,13401

67882,2,0,0,0.0243978,0,13402

67887,2,0,0,0.0219979,0,13403

67892,2,0,0,0.0335607,0,13404

67897,2,0,0,0.0324699,0,13405

67902,2,0,0,0.0298519,0,13406

67907,2,0,0,0.0305064,0,13407

67912,2,0,0,0.0228706,0,13408

67917,2,0,0,0.0250523,0,13409

67922,2,0,0,0.0315972,0,13410

67927,2,0,0,0.0294156,0,13411

67932,2,0,0,0.0248341,0,13412

67937,2,0,0,0.0243978,0,13413

67942,2,0,0,0.0274521,0,13414

67947,2,0,0,0.0265794,0,13415

67952,2,0,0,0.0259249,0,13416

67957,2,0,0,0.0270158,0,13417

67962,2,0,0,0.0289792,0,13418

67967,2,0,0,0.0309427,0,13419

67972,2,0,0,0.0300701,0,13420

67977,2,0,0,0.0254886,0,13421

67982,2,0,0,0.0326881,0,13422

67987,2,0,0,0.0320336,0,13423

67992,2,0,0,0.0241796,0,13424

67997,2,0,0,0.0276703,0,13425

68002,2,0,0,0.0276703,0,13426

68007,2,0,0,0.0259249,0,13427

68012,2,0,0,0.0285429,0,13428

68017,2,0,0,0.0278884,0,13429

68022,2,0,0,0.0270158,0,13430

68027,2,0,0,0.0300701,0,13431

68032,2,0,0,0.0300701,0,13432

68037,2,0,0,0.0252704,0,13433

68042,2,0,0,0.0270158,0,13434

68047,2,0,0,0.0281066,0,13435

68052,2,0,0,0.0291974,0,13436

68057,2,0,0,0.0287611,0,13437

68062,2,0,0,0.0313791,0,13438

68067,2,0,0,0.0300701,0,13439

68072,2,0,0,0.0270158,0,13440

68077,2,0,0,0.0250523,0,13441

68082,2,0,0,0.0259249,0,13442

68087,2,0,0,0.0252704,0,13443

68092,2,0,0,0.0254886,0,13444

68097,2,0,0,0.0302882,0,13445

68102,2,0,0,0.0272339,0,13446

68107,2,0,0,0.0263613,0,13447

68112,2,0,0,0.0278884,0,13448

68117,2,0,0,0.0287611,0,13449

68122,2,0,0,0.0274521,0,13450

68127,2,0,0,0.0281066,0,13451

68132,2,0,0,0.0320336,0,13452

68137,2,0,0,0.0267976,0,13453

68142,2,0,0,0.0254886,0,13454

68147,2,0,0,0.0285429,0,13455

68152,2,0,0,0.0315972,0,13456

68157,2,0,0,0.0296337,0,13457

68162,2,0,0,0.0298519,0,13458

68167,2,0,0,0.0298519,0,13459

68172,2,0,0,0.0274521,0,13460

68177,2,0,0,0.0294156,0,13461

68182,2,0,0,0.0243978,0,13462

68187,2,0,0,0.0285429,0,13463

68192,2,0,0,0.0265794,0,13464

68197,2,0,0,0.0296337,0,13465

68202,2,0,0,0.0267976,0,13466

68207,2,0,0,0.0261431,0,13467

68212,2,0,0,0.0252704,0,13468

68217,2,0,0,0.0252704,0,13469

68222,2,0,0,0.0254886,0,13470

68227,2,0,0,0.0265794,0,13471

68232,2,0,0,0.0289792,0,13472

68237,2,0,0,0.0237433,0,13473

68242,2,0,0,0.0300701,0,13474

68247,2,0,0,0.0274521,0,13475

68252,2,0,0,0.0281066,0,13476

68257,2,0,0,0.0294156,0,13477

68262,2,0,0,0.0335607,0,13478

68267,2,0,0,0.0281066,0,13479

68272,2,0,0,0.0257068,0,13480

68277,2,0,0,0.0315972,0,13481

68282,2,0,0,0.0302882,0,13482

68287,2,0,0,0.0300701,0,13483

68292,2,0,0,0.0296337,0,13484

68297,2,0,0,0.0287611,0,13485

68302,2,0,0,0.0313791,0,13486

68307,2,0,0,0.0278884,0,13487

68312,2,0,0,0.0333426,0,13488

68317,2,0,0,0.0324699,0,13489

68322,2,0,0,0.0274521,0,13490

68327,2,0,0,0.0281066,0,13491

68332,2,0,0,0.0267976,0,13492

68337,2,0,0,0.0294156,0,13493

68342,2,0,0,0.0313791,0,13494

68347,2,0,0,0.0291974,0,13495

68352,2,0,0,0.0241796,0,13496

68357,2,0,0,0.0291974,0,13497

68362,2,0,0,0.0252704,0,13498

68367,2,0,0,0.0263613,0,13499

68372,2,0,0,0.0272339,0,13500

68377,2,0,0,0.0289792,0,13501

68382,2,0,0,0.0283248,0,13502

68387,2,0,0,0.0263613,0,13503

68392,2,0,0,0.0259249,0,13504

68397,2,0,0,0.0313791,0,13505

68402,2,0,0,0.0224343,0,13506

68407,2,0,0,0.0337789,0,13507

68412,2,0,0,0.0270158,0,13508

68417,2,0,0,0.0296337,0,13509

68422,2,0,0,0.0267976,0,13510

68427,2,0,0,0.0246159,0,13511

68432,2,0,0,0.0261431,0,13512

68437,2,0,0,0.0278884,0,13513

68442,2,0,0,0.0276703,0,13514

68447,2,0,0,0.0257068,0,13515

68452,2,0,0,0.0289792,0,13516

68457,2,0,0,0.0270158,0,13517

68462,2,0,0,0.0274521,0,13518

68467,2,0,0,0.0302882,0,13519

68472,2,0,0,0.0298519,0,13520

68477,2,0,0,0.0283248,0,13521

68482,2,0,0,0.0302882,0,13522

68487,2,0,0,0.0300701,0,13523

68492,2,0,0,0.0320336,0,13524

68497,2,0,0,0.0346516,0,13525

68502,2,0,0,0.0313791,0,13526

68507,2,0,0,0.0254886,0,13527

68512,2,0,0,0.0281066,0,13528

68517,2,0,0,0.0230888,0,13529

68522,2,0,0,0.0237433,0,13530

68527,2,0,0,0.0248341,0,13531

68532,2,0,0,0.0281066,0,13532

68537,2,0,0,0.0291974,0,13533

68542,2,0,0,0.0283248,0,13534

68547,2,0,0,0.0278884,0,13535

68552,2,0,0,0.0300701,0,13536

68557,2,0,0,0.0300701,0,13537

68562,2,0,0,0.0311609,0,13538

68567,2,0,0,0.0335607,0,13539

68572,2,0,0,0.0287611,0,13540

68577,2,0,0,0.0313791,0,13541

68582,2,0,0,0.0270158,0,13542

68587,2,0,0,0.0276703,0,13543

68592,2,0,0,0.0252704,0,13544

68597,2,0,0,0.0313791,0,13545

68602,2,0,0,0.0298519,0,13546

68607,2,0,0,0.0339971,0,13547

68612,2,0,0,0.0289792,0,13548

68617,2,0,0,0.0287611,0,13549

68622,2,0,0,0.0267976,0,13550

68627,2,0,0,0.0307246,0,13551

68632,2,0,0,0.0291974,0,13552

68637,2,0,0,0.0294156,0,13553

68642,2,0,0,0.0274521,0,13554

68647,2,0,0,0.0259249,0,13555

68652,2,0,0,0.0300701,0,13556

68657,2,0,0,0.0298519,0,13557

68662,2,0,0,0.0313791,0,13558

68667,2,0,0,0.0298519,0,13559

68672,2,0,0,0.0248341,0,13560

68677,2,0,0,0.0348697,0,13561

68682,2,0,0,0.0289792,0,13562

68687,2,0,0,0.0285429,0,13563

68692,2,0,0,0.0298519,0,13564

68697,2,0,0,0.0276703,0,13565

68702,2,0,0,0.0281066,0,13566

68707,2,0,0,0.0252704,0,13567

68712,2,0,0,0.0259249,0,13568

68717,2,0,0,0.0298519,0,13569

68722,2,0,0,0.0305064,0,13570

68727,2,0,0,0.0302882,0,13571

68732,2,0,0,0.0283248,0,13572

68737,2,0,0,0.0252704,0,13573

68742,2,0,0,0.0267976,0,13574

68747,2,0,0,0.0281066,0,13575

68752,2,0,0,0.0313791,0,13576

68757,2,0,0,0.0285429,0,13577

68762,2,0,0,0.0285429,0,13578

68767,2,0,0,0.0309427,0,13579

68772,2,0,0,0.0300701,0,13580

68777,2,0,0,0.0300701,0,13581

68782,2,0,0,0.0318154,0,13582

68787,2,0,0,0.0261431,0,13583

68792,2,0,0,0.0285429,0,13584

68797,2,0,0,0.0281066,0,13585

68802,2,0,0,0.0287611,0,13586

68807,2,0,0,0.0307246,0,13587

68812,2,0,0,0.0329062,0,13588

68817,2,0,0,0.0289792,0,13589

68822,2,0,0,0.0289792,0,13590

68827,2,0,0,0.0241796,0,13591

68832,2,0,0,0.0276703,0,13592

68837,2,0,0,0.0287611,0,13593

68842,2,0,0,0.0300701,0,13594

68847,2,0,0,0.0300701,0,13595

68852,2,0,0,0.0305064,0,13596

68857,2,0,0,0.0267976,0,13597

68862,2,0,0,0.0217798,0,13598

68867,2,0,0,0.0302882,0,13599

68872,2,0,0,0.0274521,0,13600

68877,2,0,0,0.0309427,0,13601

68882,2,0,0,0.0296337,0,13602

68887,2,0,0,0.0302882,0,13603

68892,2,0,0,0.0289792,0,13604

68897,2,0,0,0.0274521,0,13605

68902,2,0,0,0.0291974,0,13606

68907,2,0,0,0.0302882,0,13607

68912,2,0,0,0.0296337,0,13608

68917,2,0,0,0.0263613,0,13609

68922,2,0,0,0.0263613,0,13610

68927,2,0,0,0.0276703,0,13611

68932,2,0,0,0.0285429,0,13612

68937,2,0,0,0.0305064,0,13613

68942,2,0,0,0.0274521,0,13614

68947,2,0,0,0.0296337,0,13615

68952,2,0,0,0.0259249,0,13616

68957,2,0,0,0.0294156,0,13617

68962,2,0,0,0.0289792,0,13618

68967,2,0,0,0.0276703,0,13619

68972,2,0,0,0.0296337,0,13620

68977,2,0,0,0.0313791,0,13621

68982,2,0,0,0.0285429,0,13622

68987,2,0,0,0.0272339,0,13623

68992,2,0,0,0.0291974,0,13624

68997,2,0,0,0.0265794,0,13625

69002,2,0,0,0.0296337,0,13626

69007,2,0,0,0.0250523,0,13627

69012,2,0,0,0.0300701,0,13628

69017,2,0,0,0.0307246,0,13629

69022,2,0,0,0.0320336,0,13630

69027,2,0,0,0.0226524,0,13631

69032,2,0,0,0.0272339,0,13632

69037,2,0,0,0.0270158,0,13633

69042,2,0,0,0.0259249,0,13634

69047,2,0,0,0.0248341,0,13635

69052,2,0,0,0.0274521,0,13636

69057,2,0,0,0.0300701,0,13637

69062,2,0,0,0.0263613,0,13638

69067,2,0,0,0.0267976,0,13639

69072,2,0,0,0.0248341,0,13640

69077,2,0,0,0.0296337,0,13641

69082,2,0,0,0.0285429,0,13642

69087,2,0,0,0.0289792,0,13643

69092,2,0,0,0.0248341,0,13644

69097,2,0,0,0.0254886,0,13645

69102,2,0,0,0.0337789,0,13646

69107,2,0,0,0.0281066,0,13647

69112,2,0,0,0.0307246,0,13648

69117,2,0,0,0.0274521,0,13649

69122,2,0,0,0.0270158,0,13650

69127,2,0,0,0.0259249,0,13651

69132,2,0,0,0.0261431,0,13652

69137,2,0,0,0.0237433,0,13653

69142,2,0,0,0.0265794,0,13654

69147,2,0,0,0.0291974,0,13655

69152,2,0,0,0.0309427,0,13656

69157,2,0,0,0.0243978,0,13657

69162,2,0,0,0.0209071,0,13658

69167,2,0,0,0.0237433,0,13659

69172,2,0,0,0.0326881,0,13660

69177,2,0,0,0.0283248,0,13661

69182,2,0,0,0.0305064,0,13662

69187,2,0,0,0.0259249,0,13663

69192,2,0,0,0.0300701,0,13664

69197,2,0,0,0.0311609,0,13665

69202,2,0,0,0.0281066,0,13666

