timestamp,elevator_encoder,elevator_hall,wrist_encoder,wrist_hall,intake_current,has_cube,queue_index

34137,-0.00046428,0,1.6625,0,0,1,6678

34142,-0.00046428,0,1.6625,0,0,1,6679

34147,-0.00046428,0,1.6625,0,0,1,6680

34152,-0.00046428,0,1.6625,0,0,1,6681

34157,-0.00046428,0,1.6625,0,0,1,6682

34162,-0.00046428,0,1.6625,0,0,1,6683

34167,-0.00046428,0,1.6625,0,0,1,6684

34172,-0.00046428,0,1.6625,0,0,1,6685

34177,-0.00046428,0,1.6625,0,0,1,6686

34182,-0.00046428,0,1.6625,0,0,1,6687

34187,-0.00046428,0,1.6625,0,0,1,6688

34192,-0.00046428,0,1.6625,0,0,1,6689

34197,-0.00046428,0,1.6625,0,0,1,6690

34202,-0.00046428,0,1.6625,0,0,1,6691

34207,-0.00046428,0,1.6625,0,0,1,6692

34212,-0.00046428,0,1.6625,0,0,1,6693

34217,-0.00046428,0,1.6625,0,0,1,6694

34222,-0.00046428,0,1.6625,0,0,1,6695

34227,-0.00046428,0,1.6625,0,0,1,6696

34232,-0.00046428,0,1.6625,0,0,1,6697

34237,-0.00046428,0,1.6625,0,0,1,6698

34242,-0.00046428,0,1.6625,0,0,1,6699

34247,-0.00046428,0,1.6625,0,0,1,6700

34252,-0.00046428,0,1.6625,0,0,1,6701

34257,-0.00046428,0,1.6625,0,0,1,6702

34262,-0.00046428,0,1.6625,0,0,1,6703

34267,-0.00046428,0,1.6625,0,0,1,6704

34272,-0.00046428,0,1.6625,0,0,1,6705

34277,-0.00046428,0,1.6625,0,0,1,6706

34282,-0.00046428,0,1.6625,0,0,1,6707

34287,-0.00046428,0,1.6625,0,0,1,6708

34292,-0.00046428,0,1.6625,0,0,1,6709

34297,-0.00046428,0,1.6625,0,0,1,6710

34302,-0.00046428,0,1.6625,0,0,1,6711

34307,-0.00046428,0,1.6625,0,0,1,6712

34312,-0.00046428,0,1.6625,0,0,1,6713

34317,-0.00046428,0,1.6625,0,0,1,6714

34322,-0.00046428,0,1.6625,0,0,1,6715

34327,-0.00046428,0,1.6625,0,0,1,6716

34332,-0.00046428,0,1.6625,0,0,1,6717

34337,-0.00046428,0,1.6625,0,0,1,6718

34342,-0.00046428,0,1.6625,0,0,1,6719

34347,-0.00046428,0,1.6625,0,0,1,6720

34352,-0.00046428,0,1.6625,0,0,1,6721

34357,-0.00046428,0,1.6625,0,0,1,6722

34362,-0.00046428,0,1.6625,0,0,1,6723

34367,-0.00046428,0,1.6625,0,0,1,6724

34372,-0.00046428,0,1.6625,0,0,1,6725

34377,-0.00046428,0,1.6625,0,0,1,6726

34382,-0.00046428,0,1.6625,0,0,1,6727

34387,-0.00046428,0,1.6625,0,0,1,6728

34392,-0.00046428,0,1.6625,0,0,1,6729

34397,-0.00046428,0,1.6625,0,0,1,6730

34402,-0.00046428,0,1.6625,0,0,1,6731

34407,-0.00046428,0,1.6625,0,0,1,6732

34412,-0.00046428,0,1.6625,0,0,1,6733

34417,-0.00046428,0,1.6625,0,0,1,6734

34422,-0.00046428,0,1.6625,0,0,1,6735

34427,-0.00046428,0,1.6625,0,0,1,6736

34432,-0.00046428,0,1.6625,0,0,1,6737

34437,-0.00046428,0,1.6625,0,0,1,6738

34442,-0.00046428,0,1.6625,0,0,1,6739

34447,-0.00046428,0,1.6625,0,0,1,6740

34452,-0.00046428,0,1.6625,0,0,1,6741

34457,-0.00046428,0,1.6625,0,0,1,6742

34462,-0.00046428,0,1.6625,0,0,1,6743

34467,-0.00046428,0,1.6625,0,0,1,6744

34472,-0.00046428,0,1.6625,0,0,1,6745

34477,-0.00046428,0,1.6625,0,0,1,6746

34482,-0.00046428,0,1.6625,0,0,1,6747

34487,-0.00046428,0,1.6625,0,0,1,6748

34492,-0.00046428,0,1.6625,0,0,1,6749

34497,-0.00046428,0,1.6625,0,0,1,6750

34502,-0.00046428,0,1.6625,0,0,1,6751

34507,-0.00046428,0,1.6625,0,0,1,6752

34512,-0.00046428,0,1.6625,0,0,1,6753

34517,-0.00046428,0,1.6625,0,0,1,6754

34522,-0.00046428,0,1.6625,0,0,1,6755

34527,-0.00046428,0,1.6625,0,0,1,6756

34532,-0.00046428,0,1.6625,0,0,1,6757

34537,-0.00046428,0,1.6625,0,0,1,6758

34542,-0.00046428,0,1.6625,0,0,1,6759

34547,-0.00046428,0,1.6625,0,0,1,6760

34552,-0.00046428,0,1.6625,0,0,1,6761

34557,-0.00046428,0,1.6625,0,0,1,6762

34562,-0.00046428,0,1.6625,0,0,1,6763

34567,-0.00046428,0,1.6625,0,0,1,6764

34572,-0.00046428,0,1.6625,0,0,1,6765

34577,-0.00046428,0,1.6625,0,0,1,6766

34582,-0.00046428,0,1.6625,0,0,1,6767

34587,-0.00046428,0,1.6625,0,0,1,6768

34592,-0.00046428,0,1.6625,0,0,1,6769

34597,-0.00046428,0,1.6625,0,0,1,6770

34602,-0.00046428,0,1.6625,0,0,1,6771

34607,-0.00046428,0,1.6625,0,0,1,6772

34612,-0.00046428,0,1.6625,0,0,1,6773

34617,-0.00046428,0,1.6625,0,0,1,6774

34622,-0.00046428,0,1.6625,0,0,1,6775

34627,-0.00046428,0,1.6625,0,0,1,6776

34632,-0.00046428,0,1.6625,0,0,1,6777

34637,-0.00046428,0,1.6625,0,0,1,6778

34642,-0.00046428,0,1.6625,0,0,1,6779

34647,-0.00046428,0,1.6625,0,0,1,6780

34652,-0.00046428,0,1.6625,0,0,1,6781

34657,-0.00046428,0,1.6625,0,0,1,6782

34662,-0.00046428,0,1.6625,0,0,1,6783

34667,-0.00046428,0,1.6625,0,0,1,6784

34672,-0.00046428,0,1.6625,0,0,1,6785

34677,-0.00046428,0,1.6625,0,0,1,6786

34682,-0.00046428,0,1.6625,0,0,1,6787

34687,-0.00046428,0,1.6625,0,0,1,6788

34692,-0.00046428,0,1.6625,0,0,1,6789

34697,-0.00046428,0,1.6625,0,0,1,6790

34702,-0.00046428,0,1.6625,0,0,1,6791

34707,-0.00046428,0,1.6625,0,0,1,6792

34712,-0.00046428,0,1.6625,0,0,1,6793

34717,-0.00046428,0,1.6625,0,0,1,6794

34722,-0.00046428,0,1.6625,0,0,1,6795

34727,-0.00046428,0,1.6625,0,0,1,6796

34732,-0.00046428,0,1.6625,0,0,1,6797

34737,-0.00046428,0,1.6625,0,0,1,6798

34742,-0.00046428,0,1.6625,0,0,1,6799

34747,-0.00046428,0,1.6625,0,0,1,6800

34752,-0.00046428,0,1.6625,0,0,1,6801

34757,-0.00046428,0,1.6625,0,0,1,6802

34762,-0.00046428,0,1.6625,0,0,1,6803

34767,-0.00046428,0,1.6625,0,0,1,6804

34772,-0.00046428,0,1.6625,0,0,1,6805

34777,-0.00046428,0,1.6625,0,0,1,6806

34782,-0.00046428,0,1.6625,0,0,1,6807

34787,-0.00046428,0,1.6625,0,0,1,6808

34792,-0.00046428,0,1.6625,0,0,1,6809

34797,-0.00046428,0,1.6625,0,0,1,6810

34802,-0.00046428,0,1.6625,0,0,1,6811

34807,-0.00046428,0,1.6625,0,0,1,6812

34812,-0.00046428,0,1.6625,0,0,1,6813

34817,-0.00046428,0,1.6625,0,0,1,6814

34822,-0.00046428,0,1.6625,0,0,1,6815

34827,-0.00046428,0,1.6625,0,0,1,6816

34832,-0.00046428,0,1.6625,0,0,1,6817

34837,-0.00046428,0,1.6625,0,0,1,6818

34842,-0.00046428,0,1.6625,0,0,1,6819

34847,-0.00046428,0,1.6625,0,0,1,6820

34852,-0.00046428,0,1.6625,0,0,1,6821

34857,-0.00046428,0,1.6625,0,0,1,6822

34862,-0.00046428,0,1.6625,0,0,1,6823

34867,-0.00046428,0,1.6625,0,0,1,6824

34872,-0.00046428,0,1.6625,0,0,1,6825

34877,-0.00046428,0,1.6625,0,0,1,6826

34882,-0.00046428,0,1.6625,0,0,1,6827

34887,-0.00046428,0,1.6625,0,0,1,6828

34892,-0.00046428,0,1.6625,0,0,1,6829

34897,-0.00046428,0,1.6625,0,0,1,6830

34902,-0.00046428,0,1.6625,0,0,1,6831

34907,-0.00046428,0,1.6625,0,0,1,6832

34912,-0.00046428,0,1.6625,0,0,1,6833

34917,-0.00046428,0,1.6625,0,0,1,6834

34922,-0.00046428,0,1.6625,0,0,1,6835

34927,-0.00046428,0,1.6625,0,0,1,6836

34932,-0.00046428,0,1.6625,0,0,1,6837

34937,-0.00046428,0,1.6625,0,0,1,6838

34942,-0.00046428,0,1.6625,0,0,1,6839

34947,-0.00046428,0,1.6625,0,0,1,6840

34952,-0.00046428,0,1.6625,0,0,1,6841

34957,-0.00046428,0,1.6625,0,0,1,6842

34962,-0.00046428,0,1.6625,0,0,1,6843

34967,-0.00046428,0,1.6625,0,0,1,6844

34972,-0.00046428,0,1.6625,0,0,1,6845

34977,-0.00046428,0,1.6625,0,0,1,6846

34982,-0.00046428,0,1.6625,0,0,1,6847

34987,-0.00046428,0,1.6625,0,0,1,6848

34992,-0.00046428,0,1.6625,0,0,1,6849

34997,-0.00046428,0,1.6625,0,0,1,6850

35002,-0.00046428,0,1.6625,0,0,1,6851

35007,-0.00046428,0,1.6625,0,0,1,6852

35012,-0.00046428,0,1.6625,0,0,1,6853

35017,-0.00046428,0,1.6625,0,0,1,6854

35022,-0.00046428,0,1.6625,0,0,1,6855

35027,-0.00046428,0,1.6625,0,0,1,6856

35032,-0.00046428,0,1.6625,0,0,1,6857

35037,-0.00046428,0,1.6625,0,0,1,6858

35042,-0.00046428,0,1.6625,0,0,1,6859

35047,-0.00046428,0,1.6625,0,0,1,6860

35052,-0.00046428,0,1.6625,0,0,1,6861

35057,-0.00046428,0,1.6625,0,0,1,6862

35062,-0.00046428,0,1.6625,0,0,1,6863

35067,-0.00046428,0,1.6625,0,0,1,6864

35072,-0.00046428,0,1.6625,0,0,1,6865

35077,-0.00046428,0,1.6625,0,0,1,6866

35082,-0.00046428,0,1.6625,0,0,1,6867

35087,-0.00046428,0,1.6625,0,0,1,6868

35092,-0.00046428,0,1.6625,0,0,1,6869

35097,-0.00046428,0,1.6625,0,0,1,6870

35102,-0.00046428,0,1.6625,0,0,1,6871

35107,-0.00046428,0,1.6625,0,0,1,6872

35112,-0.00046428,0,1.6625,0,0,1,6873

35117,-0.00046428,0,1.6625,0,0,1,6874

35122,-0.00046428,0,1.6625,0,0,1,6875

35127,-0.00046428,0,1.6625,0,0,1,6876

35132,-0.00046428,0,1.6625,0,0,1,6877

35137,-0.00046428,0,1.6625,0,0,1,6878

35142,-0.00046428,0,1.6625,0,0,1,6879

35147,-0.00046428,0,1.6625,0,0,1,6880

35152,-0.00046428,0,1.6625,0,0,1,6881

35157,-0.00046428,0,1.6625,0,0,1,6882

35162,-0.00046428,0,1.6625,0,0,1,6883

35167,-0.00046428,0,1.6625,0,0,1,6884

35172,-0.00046428,0,1.6625,0,0,1,6885

35177,-0.00046428,0,1.6625,0,0,1,6886

35182,-0.00046428,0,1.6625,0,0,1,6887

35187,-0.00046428,0,1.6625,0,0,1,6888

35192,-0.00046428,0,1.6625,0,0,1,6889

35197,-0.00046428,0,1.6625,0,0,1,6890

35202,-0.00046428,0,1.6625,0,0,1,6891

35207,-0.00046428,0,1.6625,0,0,1,6892

35212,-0.00046428,0,1.6625,0,0,1,6893

35217,-0.00046428,0,1.6625,0,0,1,6894

35222,-0.00046428,0,1.6625,0,0,1,6895

35227,-0.00046428,0,1.6625,0,0,1,6896

35232,-0.00046428,0,1.6625,0,0,1,6897

35237,-0.00046428,0,1.6625,0,0,1,6898

35242,-0.00046428,0,1.6625,0,0,1,6899

35247,-0.00046428,0,1.6625,0,0,1,6900

35252,-0.00046428,0,1.6625,0,0,1,6901

35257,-0.00046428,0,1.6625,0,0,1,6902

35262,-0.00046428,0,1.6625,0,0,1,6903

35267,-0.00046428,0,1.6625,0,0,1,6904

35272,-0.00046428,0,1.6625,0,0,1,6905

35277,-0.00046428,0,1.6625,0,0,1,6906

35282,-0.00046428,0,1.6625,0,0,1,6907

35287,-0.00046428,0,1.6625,0,0,1,6908

35292,-0.00046428,0,1.6625,0,0,1,6909

35297,-0.00046428,0,1.6625,0,0,1,6910

35302,-0.00046428,0,1.6625,0,0,1,6911

35307,-0.00046428,0,1.6625,0,0,1,6912

35312,-0.00046428,0,1.6625,0,0,1,6913

35317,-0.00046428,0,1.6625,0,0,1,6914

35322,-0.00046428,0,1.6625,0,0,1,6915

35327,-0.00046428,0,1.6625,0,0,1,6916

35332,-0.00046428,0,1.6625,0,0,1,6917

35337,-0.00046428,0,1.6625,0,0,1,6918

35342,-0.00046428,0,1.6625,0,0,1,6919

35347,-0.00046428,0,1.6625,0,0,1,6920

35352,-0.00046428,0,1.6625,0,0,1,6921

35357,-0.00046428,0,1.6625,0,0,1,6922

35362,-0.00046428,0,1.6625,0,0,1,6923

35367,-0.00046428,0,1.6625,0,0,1,6924

35372,-0.00046428,0,1.6625,0,0,1,6925

35377,-0.00046428,0,1.6625,0,0,1,6926

35382,-0.00046428,0,1.6625,0,0,1,6927

35387,-0.00046428,0,1.6625,0,0,1,6928

35392,-0.00046428,0,1.6625,0,0,1,6929

35397,-0.00046428,0,1.6625,0,0,1,6930

35402,-0.00046428,0,1.6625,0,0,1,6931

35407,-0.00046428,0,1.6625,0,0,1,6932

35412,-0.00046428,0,1.6625,0,0,1,6933

35417,-0.00046428,0,1.6625,0,0,1,6934

35422,-0.00046428,0,1.6625,0,0,1,6935

35427,-0.00046428,0,1.6625,0,0,1,6936

35432,-0.00046428,0,1.6625,0,0,1,6937

35437,-0.00046428,0,1.6625,0,0,1,6938

35442,-0.00046428,0,1.6625,0,0,1,6939

35447,-0.00046428,0,1.6625,0,0,1,6940

35452,-0.00046428,0,1.6625,0,0,1,6941

35457,-0.00046428,0,1.6625,0,0,1,6942

35462,-0.00046428,0,1.6625,0,0,1,6943

35467,-0.00046428,0,1.6625,0,0,1,6944

35472,-0.00046428,0,1.6625,0,0,1,6945

35477,-0.00046428,0,1.6625,0,0,1,6946

35482,-0.00046428,0,1.6625,0,0,1,6947

35487,-0.00046428,0,1.6625,0,0,1,6948

35492,-0.00046428,0,1.6625,0,0,1,6949

35497,-0.00046428,0,1.6625,0,0,1,6950

35502,-0.00046428,0,1.6625,0,0,1,6951

35507,-0.00046428,0,1.6625,0,0,1,6952

35512,-0.00046428,0,1.6625,0,0,1,6953

35517,-0.00046428,0,1.6625,0,0,1,6954

35522,-0.00046428,0,1.6625,0,0,1,6955

35527,-0.00046428,0,1.6625,0,0,1,6956

35532,-0.00046428,0,1.6625,0,0,1,6957

35537,-0.00046428,0,1.6625,0,0,1,6958

35542,-0.00046428,0,1.6625,0,0,1,6959

35547,-0.00046428,0,1.6625,0,0,1,6960

35552,-0.00046428,0,1.6625,0,0,1,6961

35557,-0.00046428,0,1.6625,0,0,1,6962

35562,-0.00046428,0,1.6625,0,0,1,6963

35567,-0.00046428,0,1.6625,0,0,1,6964

35572,-0.00046428,0,1.6625,0,0,1,6965

35577,-0.00046428,0,1.6625,0,0,1,6966

35582,-0.00046428,0,1.6625,0,0,1,6967

35587,-0.00046428,0,1.6625,0,0,1,6968

35592,-0.00046428,0,1.6625,0,0,1,6969

35597,-0.00046428,0,1.6625,0,0,1,6970

35602,-0.00046428,0,1.6625,0,0,1,6971

35607,-0.00046428,0,1.6625,0,0,1,6972

35612,-0.00046428,0,1.6625,0,0,1,6973

35617,-0.00046428,0,1.6625,0,0,1,6974

35622,-0.00046428,0,1.6625,0,0,1,6975

35627,-0.00046428,0,1.6625,0,0,1,6976

35632,-0.00046428,0,1.6625,0,0,1,6977

35637,-0.00046428,0,1.6625,0,0,1,6978

35642,-0.00046428,0,1.6625,0,0,1,6979

35647,-0.00046428,0,1.6625,0,0,1,6980

35652,-0.00046428,0,1.6625,0,0,1,6981

35657,-0.00046428,0,1.6625,0,0,1,6982

35662,-0.00046428,0,1.6625,0,0,1,6983

35667,-0.00046428,0,1.6625,0,0,1,6984

35672,-0.00046428,0,1.6625,0,0,1,6985

35677,-0.00046428,0,1.6625,0,0,1,6986

35682,-0.00046428,0,1.6625,0,0,1,6987

35687,-0.00046428,0,1.6625,0,0,1,6988

35692,-0.00046428,0,1.6625,0,0,1,6989

35697,-0.00046428,0,1.6625,0,0,1,6990

35702,-0.00046428,0,1.6625,0,0,1,6991

35707,-0.00046428,0,1.6625,0,0,1,6992

35712,-0.00046428,0,1.6625,0,0,1,6993

35717,-0.00046428,0,1.6625,0,0,1,6994

35722,-0.00046428,0,1.6625,0,0,1,6995

35727,-0.00046428,0,1.6625,0,0,1,6996

35732,-0.00046428,0,1.6625,0,0,1,6997

35737,-0.00046428,0,1.6625,0,0,1,6998

35742,-0.00046428,0,1.6625,0,0,1,6999

35747,-0.00046428,0,1.6625,0,0,1,7000

35752,-0.00046428,0,1.6625,0,0,1,7001

35757,-0.00046428,0,1.6625,0,0,1,7002

35762,-0.00046428,0,1.6625,0,0,1,7003

35767,-0.00046428,0,1.6625,0,0,1,7004

35772,-0.00046428,0,1.6625,0,0,1,7005

35777,-0.00046428,0,1.6625,0,0,1,7006

35782,-0.00046428,0,1.6625,0,0,1,7007

35787,-0.00046428,0,1.6625,0,0,1,7008

35792,-0.00046428,0,1.6625,0,0,1,7009

35797,-0.00046428,0,1.6625,0,0,1,7010

35802,-0.00046428,0,1.6625,0,0,1,7011

35807,-0.00046428,0,1.6625,0,0,1,7012

35812,-0.00046428,0,1.6625,0,0,1,7013

35817,-0.00046428,0,1.6625,0,0,1,7014

35822,-0.00046428,0,1.6625,0,0,1,7015

35827,-0.00046428,0,1.6625,0,0,1,7016

35832,-0.00046428,0,1.6625,0,0,1,7017

35837,-0.00046428,0,1.6625,0,0,1,7018

35842,-0.00046428,0,1.6625,0,0,1,7019

35847,-0.00046428,0,1.6625,0,0,1,7020

35852,-0.00046428,0,1.6625,0,0,1,7021

35857,-0.00046428,0,1.6625,0,0,1,7022

35862,-0.00046428,0,1.6625,0,0,1,7023

35867,-0.00046428,0,1.6625,0,0,1,7024

35872,-0.00046428,0,1.6625,0,0,1,7025

35877,-0.00046428,0,1.6625,0,0,1,7026

35882,-0.00046428,0,1.6625,0,0,1,7027

35887,-0.00046428,0,1.6625,0,0,1,7028

35892,-0.00046428,0,1.6625,0,0,1,7029

35897,-0.00046428,0,1.6625,0,0,1,7030

35902,-0.00046428,0,1.6625,0,0,1,7031

35907,-0.00046428,0,1.6625,0,0,1,7032

35912,-0.00046428,0,1.6625,0,0,1,7033

35917,-0.00046428,0,1.6625,0,0,1,7034

35922,-0.00046428,0,1.6625,0,0,1,7035

35927,-0.00046428,0,1.6625,0,0,1,7036

35932,-0.00046428,0,1.6625,0,0,1,7037

35937,-0.00046428,0,1.6625,0,0,1,7038

35942,-0.00046428,0,1.6625,0,0,1,7039

35947,-0.00046428,0,1.6625,0,0,1,7040

35952,-0.00046428,0,1.6625,0,0,1,7041

35957,-0.00046428,0,1.6625,0,0,1,7042

35962,-0.00046428,0,1.6625,0,0,1,7043

35967,-0.00046428,0,1.6625,0,0,1,7044

35972,-0.00046428,0,1.6625,0,0,1,7045

35977,-0.00046428,0,1.6625,0,0,1,7046

35982,-0.00046428,0,1.6625,0,0,1,7047

35987,-0.00046428,0,1.6625,0,0,1,7048

35992,-0.00046428,0,1.6625,0,0,1,7049

35997,-0.00046428,0,1.6625,0,0,1,7050

36002,-0.00046428,0,1.6625,0,0,1,7051

36007,-0.00046428,0,1.6625,0,0,1,7052

36012,-0.00046428,0,1.6625,0,0,1,7053

36017,-0.00046428,0,1.6625,0,0,1,7054

36022,-0.00046428,0,1.6625,0,0,1,7055

36027,-0.00046428,0,1.6625,0,0,1,7056

36032,-0.00046428,0,1.6625,0,0,1,7057

36037,-0.00046428,0,1.6625,0,0,1,7058

36042,-0.00046428,0,1.6625,0,0,1,7059

36047,-0.00046428,0,1.6625,0,0,1,7060

36052,-0.00046428,0,1.6625,0,0,1,7061

36057,-0.00046428,0,1.6625,0,0,1,7062

36062,-0.00046428,0,1.6625,0,0,1,7063

36067,-0.00046428,0,1.6625,0,0,1,7064

36072,-0.00046428,0,1.6625,0,0,1,7065

36077,-0.00046428,0,1.6625,0,0,1,7066

36082,-0.00046428,0,1.6625,0,0,1,7067

36087,-0.00046428,0,1.6625,0,0,1,7068

36092,-0.00046428,0,1.6625,0,0,1,7069

36097,-0.00046428,0,1.6625,0,0,1,7070

36102,-0.00046428,0,1.6625,0,0,1,7071

36107,-0.00046428,0,1.6625,0,0,1,7072

36112,-0.00046428,0,1.6625,0,0,1,7073

36117,-0.00046428,0,1.6625,0,0,1,7074

36122,-0.00046428,0,1.6625,0,0,1,7075

36127,-0.00046428,0,1.6625,0,0,1,7076

36132,-0.00046428,0,1.6625,0,0,1,7077

36137,-0.00046428,0,1.6625,0,0,1,7078

36142,-0.00046428,0,1.6625,0,0,1,7079

36147,-0.00046428,0,1.6625,0,0,1,7080

36152,-0.00046428,0,1.6625,0,0,1,7081

36157,-0.00046428,0,1.6625,0,0,1,7082

36162,-0.00046428,0,1.6625,0,0,1,7083

36167,-0.00046428,0,1.6625,0,0,1,7084

36172,-0.00046428,0,1.6625,0,0,1,7085

36177,-0.00046428,0,1.6625,0,0,1,7086

36182,-0.00046428,0,1.6625,0,0,1,7087

36187,-0.00046428,0,1.6625,0,0,1,7088

36192,-0.00046428,0,1.6625,0,0,1,7089

36197,-0.00046428,0,1.6625,0,0,1,7090

36202,-0.00046428,0,1.6625,0,0,1,7091

36207,-0.00046428,0,1.6625,0,0,1,7092

36212,-0.00046428,0,1.6625,0,0,1,7093

36217,-0.00046428,0,1.6625,0,0,1,7094

36222,-0.00046428,0,1.6625,0,0,1,7095

36227,-0.00046428,0,1.6625,0,0,1,7096

36232,-0.00046428,0,1.6625,0,0,1,7097

36237,-0.00046428,0,1.6625,0,0,1,7098

36242,-0.00046428,0,1.6625,0,0,1,7099

36247,-0.00046428,0,1.6625,0,0,1,7100

36252,-0.00046428,0,1.6625,0,0,1,7101

36257,-0.00046428,0,1.6625,0,0,1,7102

36262,-0.00046428,0,1.6625,0,0,1,7103

36267,-0.00046428,0,1.6625,0,0,1,7104

36272,-0.00046428,0,1.6625,0,0,1,7105

36277,-0.00046428,0,1.6625,0,0,1,7106

36282,-0.00046428,0,1.6625,0,0,1,7107

36287,-0.00046428,0,1.6625,0,0,1,7108

36292,-0.00046428,0,1.6625,0,0,1,7109

36297,-0.00046428,0,1.6625,0,0,1,7110

36302,-0.00046428,0,1.6625,0,0,1,7111

36307,-0.00046428,0,1.6625,0,0,1,7112

36312,-0.00046428,0,1.6625,0,0,1,7113

36317,-0.00046428,0,1.6625,0,0,1,7114

36322,-0.00046428,0,1.6625,0,0,1,7115

36327,-0.00046428,0,1.6625,0,0,1,7116

36332,-0.00046428,0,1.6625,0,0,1,7117

36337,-0.00046428,0,1.6625,0,0,1,7118

36342,-0.00046428,0,1.6625,0,0,1,7119

36347,-0.00046428,0,1.6625,0,0,1,7120

36352,-0.00046428,0,1.6625,0,0,1,7121

36357,-0.00046428,0,1.6625,0,0,1,7122

36362,-0.00046428,0,1.6625,0,0,1,7123

36367,-0.00046428,0,1.6625,0,0,1,7124

36372,-0.00046428,0,1.6625,0,0,1,7125

36377,-0.00046428,0,1.6625,0,0,1,7126

36382,-0.00046428,0,1.6625,0,0,1,7127

36387,-0.00046428,0,1.6625,0,0,1,7128

36392,-0.00046428,0,1.6625,0,0,1,7129

36397,-0.00046428,0,1.6625,0,0,1,7130

36402,-0.00046428,0,1.6625,0,0,1,7131

36407,-0.00046428,0,1.6625,0,0,1,7132

36412,-0.00046428,0,1.6625,0,0,1,7133

36417,-0.00046428,0,1.6625,0,0,1,7134

36422,-0.00046428,0,1.6625,0,0,1,7135

36427,-0.00046428,0,1.6625,0,0,1,7136

36432,-0.00046428,0,1.6625,0,0,1,7137

36437,-0.00046428,0,1.6625,0,0,1,7138

36442,-0.00046428,0,1.6625,0,0,1,7139

36447,-0.00046428,0,1.6625,0,0,1,7140

36452,-0.00046428,0,1.6625,0,0,1,7141

36457,-0.00046428,0,1.6625,0,0,1,7142

36462,-0.00046428,0,1.6625,0,0,1,7143

36467,-0.00046428,0,1.6625,0,0,1,7144

36472,-0.00046428,0,1.6625,0,0,1,7145

36477,-0.00046428,0,1.6625,0,0,1,7146

36482,-0.00046428,0,1.6625,0,0,1,7147

36487,-0.00046428,0,1.6625,0,0,1,7148

36492,-0.00046428,0,1.6625,0,0,1,7149

36497,-0.00046428,0,1.6625,0,0,1,7150

36502,-0.00046428,0,1.6625,0,0,1,7151

36507,-0.00046428,0,1.6625,0,0,1,7152

36512,-0.00046428,0,1.6625,0,0,1,7153

36517,-0.00046428,0,1.6625,0,0,1,7154

36522,-0.00046428,0,1.6625,0,0,1,7155

36527,-0.00046428,0,1.6625,0,0,1,7156

36532,-0.00046428,0,1.6625,0,0,1,7157

36537,-0.00046428,0,1.6625,0,0,1,7158

36542,-0.00046428,0,1.6625,0,0,1,7159

36547,-0.00046428,0,1.6625,0,0,1,7160

36552,-0.00046428,0,1.6625,0,0,1,7161

36557,-0.00046428,0,1.6625,0,0,1,7162

36562,-0.00046428,0,1.6625,0,0,1,7163

36567,-0.00046428,0,1.6625,0,0,1,7164

36572,-0.00046428,0,1.6625,0,0,1,7165

36577,-0.00046428,0,1.6625,0,0,1,7166

36582,-0.00046428,0,1.6625,0,0,1,7167

36587,-0.00046428,0,1.6625,0,0,1,7168

36592,-0.00046428,0,1.6625,0,0,1,7169

36597,-0.00046428,0,1.6625,0,0,1,7170

36602,-0.00046428,0,1.6625,0,0,1,7171

36607,-0.00046428,0,1.6625,0,0,1,7172

36612,-0.00046428,0,1.6625,0,0,1,7173

36617,-0.00046428,0,1.6625,0,0,1,7174

36622,-0.00046428,0,1.6625,0,0,1,7175

36627,-0.00046428,0,1.6625,0,0,1,7176

36632,-0.00046428,0,1.6625,0,0,1,7177

36637,-0.00046428,0,1.6625,0,0,1,7178

36642,-0.00046428,0,1.6625,0,0,1,7179

36647,-0.00046428,0,1.6625,0,0,1,7180

36652,-0.00046428,0,1.6625,0,0,1,7181

36657,-0.00046428,0,1.6625,0,0,1,7182

36662,-0.00046428,0,1.6625,0,0,1,7183

36667,-0.00046428,0,1.6625,0,0,1,7184

36672,-0.00046428,0,1.6625,0,0,1,7185

36677,-0.00046428,0,1.6625,0,0,1,7186

36682,-0.00046428,0,1.6625,0,0,1,7187

36687,-0.00046428,0,1.6625,0,0,1,7188

36692,-0.00046428,0,1.6625,0,0,1,7189

36697,-0.00046428,0,1.6625,0,0,1,7190

36702,-0.00046428,0,1.6625,0,0,1,7191

36707,-0.00046428,0,1.6625,0,0,1,7192

36712,-0.00046428,0,1.6625,0,0,1,7193

