timestamp,left_encoder,right_encoder,left_shifter_position,right_shifter_position,low_left_hall,high_left_hall,low_right_hall,high_right_hall,queue_index

133354,-0.00374046,-0.00280534,0,0,0,0,0,0,26522

133359,-0.00374046,-0.00280534,0,0,0,0,0,0,26523

133364,-0.00374046,-0.00280534,0,0,0,0,0,0,26524

133369,-0.00374046,-0.00280534,0,0,0,0,0,0,26525

133374,-0.00374046,-0.00280534,0,0,0,0,0,0,26526

133379,-0.00374046,-0.00280534,0,0,0,0,0,0,26527

133384,-0.00374046,-0.00280534,0,0,0,0,0,0,26528

133389,-0.00374046,-0.00280534,0,0,0,0,0,0,26529

133394,-0.00374046,-0.00280534,0,0,0,0,0,0,26530

133399,-0.00374046,-0.00280534,0,0,0,0,0,0,26531

133404,-0.00374046,-0.00280534,0,0,0,0,0,0,26532

133409,-0.00280534,-0.00187023,0,0,0,0,0,0,26533

133414,-0.00280534,-0.00187023,0,0,0,0,0,0,26534

133419,-0.00280534,-0.00187023,0,0,0,0,0,0,26535

133424,-0.00280534,-0.00187023,0,0,0,0,0,0,26536

133429,-0.00280534,-0.00187023,0,0,0,0,0,0,26537

133434,-0.00280534,-0.00187023,0,0,0,0,0,0,26538

133439,-0.00280534,-0.00187023,0,0,0,0,0,0,26539

133444,-0.00280534,-0.00187023,0,0,0,0,0,0,26540

133449,-0.00280534,-0.00187023,0,0,0,0,0,0,26541

133454,-0.00280534,-0.00187023,0,0,0,0,0,0,26542

133459,-0.00280534,-0.00187023,0,0,0,0,0,0,26543

133464,-0.00280534,-0.00187023,0,0,0,0,0,0,26544

133469,-0.00280534,-0.00187023,0,0,0,0,0,0,26545

133474,-0.00280534,-0.00187023,0,0,0,0,0,0,26546

133479,-0.00280534,-0.00187023,0,0,0,0,0,0,26547

133484,-0.00280534,-0.00187023,0,0,0,0,0,0,26548

133489,-0.00280534,-0.00187023,0,0,0,0,0,0,26549

133494,-0.00280534,-0.00187023,0,0,0,0,0,0,26550

133499,-0.00280534,-0.00187023,0,0,0,0,0,0,26551

133504,-0.00280534,-0.00187023,0,0,0,0,0,0,26552

133509,-0.00280534,-0.00187023,0,0,0,0,0,0,26553

133514,-0.00280534,-0.00187023,0,0,0,0,0,0,26554

133519,-0.00280534,-0.00187023,0,0,0,0,0,0,26555

133524,-0.00280534,-0.00187023,0,0,0,0,0,0,26556

133529,-0.00280534,-0.00187023,0,0,0,0,0,0,26557

133534,-0.00280534,-0.00187023,0,0,0,0,0,0,26558

133539,-0.00280534,-0.00187023,0,0,0,0,0,0,26559

133544,-0.00280534,-0.00187023,0,0,0,0,0,0,26560

133549,-0.00374046,-0.00280534,0,0,0,0,0,0,26561

133554,-0.00374046,-0.00280534,0,0,0,0,0,0,26562

133559,-0.00374046,-0.00280534,0,0,0,0,0,0,26563

133564,-0.00374046,-0.00280534,0,0,0,0,0,0,26564

133569,-0.00374046,-0.00280534,0,0,0,0,0,0,26565

133574,-0.00374046,-0.00280534,0,0,0,0,0,0,26566

133579,-0.00374046,-0.00280534,0,0,0,0,0,0,26567

133584,-0.00374046,-0.00280534,0,0,0,0,0,0,26568

133589,-0.00374046,-0.00280534,0,0,0,0,0,0,26569

133594,-0.00374046,-0.00280534,0,0,0,0,0,0,26570

133599,-0.00374046,-0.00280534,0,0,0,0,0,0,26571

133604,-0.00374046,-0.00280534,0,0,0,0,0,0,26572

133609,-0.00374046,-0.00280534,0,0,0,0,0,0,26573

133614,-0.00374046,-0.00280534,0,0,0,0,0,0,26574

133619,-0.00374046,-0.00280534,0,0,0,0,0,0,26575

133624,-0.00374046,-0.00280534,0,0,0,0,0,0,26576

133629,-0.00374046,-0.00280534,0,0,0,0,0,0,26577

133634,-0.00374046,-0.00280534,0,0,0,0,0,0,26578

133639,-0.00374046,-0.00280534,0,0,0,0,0,0,26579

133644,-0.00374046,-0.00187023,0,0,0,0,0,0,26580

133649,-0.00374046,-0.00187023,0,0,0,0,0,0,26581

133654,-0.00374046,-0.00187023,0,0,0,0,0,0,26582

133659,-0.00374046,-0.00187023,0,0,0,0,0,0,26583

133664,-0.00280534,-0.00187023,0,0,0,0,0,0,26584

133669,-0.00280534,-0.00187023,0,0,0,0,0,0,26585

133674,-0.00280534,-0.00187023,0,0,0,0,0,0,26586

133679,-0.00280534,-0.00187023,0,0,0,0,0,0,26587

133684,-0.00280534,-0.00187023,0,0,0,0,0,0,26588

133689,-0.00280534,-0.00187023,0,0,0,0,0,0,26589

133694,-0.00280534,-0.00187023,0,0,0,0,0,0,26590

133699,-0.00280534,-0.00187023,0,0,0,0,0,0,26591

133704,-0.00280534,-0.00187023,0,0,0,0,0,0,26592

133709,-0.00280534,-0.00187023,0,0,0,0,0,0,26593

133714,-0.00280534,-0.00187023,0,0,0,0,0,0,26594

133719,-0.00280534,-0.00187023,0,0,0,0,0,0,26595

133724,-0.00280534,-0.00187023,0,0,0,0,0,0,26596

133729,-0.00280534,-0.00187023,0,0,0,0,0,0,26597

133734,-0.00280534,-0.00187023,0,0,0,0,0,0,26598

133739,-0.00280534,-0.00187023,0,0,0,0,0,0,26599

133744,-0.00280534,-0.00187023,0,0,0,0,0,0,26600

133749,-0.00280534,-0.00187023,0,0,0,0,0,0,26601

133754,-0.00280534,-0.00187023,0,0,0,0,0,0,26602

133759,-0.00280534,-0.00187023,0,0,0,0,0,0,26603

133764,-0.00280534,-0.00187023,0,0,0,0,0,0,26604

133769,-0.00280534,-0.00187023,0,0,0,0,0,0,26605

133774,-0.00280534,-0.00187023,0,0,0,0,0,0,26606

133779,-0.00280534,-0.00187023,0,0,0,0,0,0,26607

133784,-0.00280534,-0.00187023,0,0,0,0,0,0,26608

133789,-0.00280534,-0.00187023,0,0,0,0,0,0,26609

133794,-0.00280534,-0.00187023,0,0,0,0,0,0,26610

133799,-0.00280534,-0.00187023,0,0,0,0,0,0,26611

133804,-0.00280534,-0.00187023,0,0,0,0,0,0,26612

133809,-0.00280534,-0.00187023,0,0,0,0,0,0,26613

133814,-0.00280534,-0.00187023,0,0,0,0,0,0,26614

133819,-0.00280534,-0.00187023,0,0,0,0,0,0,26615

133824,-0.00280534,-0.00187023,0,0,0,0,0,0,26616

133829,-0.00280534,-0.00187023,0,0,0,0,0,0,26617

133834,-0.00280534,-0.00187023,0,0,0,0,0,0,26618

133839,-0.00280534,-0.00187023,0,0,0,0,0,0,26619

133844,-0.00280534,-0.00187023,0,0,0,0,0,0,26620

133849,-0.00280534,-0.00187023,0,0,0,0,0,0,26621

133854,-0.00280534,-0.00187023,0,0,0,0,0,0,26622

133859,-0.00280534,-0.00187023,0,0,0,0,0,0,26623

133864,-0.00280534,-0.00187023,0,0,0,0,0,0,26624

133869,-0.00280534,-0.00187023,0,0,0,0,0,0,26625

133874,-0.00280534,-0.00187023,0,0,0,0,0,0,26626

133879,-0.00280534,-0.00187023,0,0,0,0,0,0,26627

133884,-0.00280534,-0.00187023,0,0,0,0,0,0,26628

133889,-0.00280534,-0.00187023,0,0,0,0,0,0,26629

133894,-0.00280534,-0.00187023,0,0,0,0,0,0,26630

133899,-0.00280534,-0.00187023,0,0,0,0,0,0,26631

133904,-0.00280534,-0.00187023,0,0,0,0,0,0,26632

133909,-0.00280534,-0.00187023,0,0,0,0,0,0,26633

133914,-0.00280534,-0.00187023,0,0,0,0,0,0,26634

133919,-0.00280534,-0.00187023,0,0,0,0,0,0,26635

133924,-0.00280534,-0.00187023,0,0,0,0,0,0,26636

133929,-0.00280534,-0.00187023,0,0,0,0,0,0,26637

133934,-0.00280534,-0.00187023,0,0,0,0,0,0,26638

133939,-0.00280534,-0.00187023,0,0,0,0,0,0,26639

133944,-0.00280534,-0.00187023,0,0,0,0,0,0,26640

133949,-0.00280534,-0.00187023,0,0,0,0,0,0,26641

133954,-0.00280534,-0.00187023,0,0,0,0,0,0,26642

133959,-0.00280534,-0.00187023,0,0,0,0,0,0,26643

133964,-0.00280534,-0.00187023,0,0,0,0,0,0,26644

133969,-0.00280534,-0.00187023,0,0,0,0,0,0,26645

133974,-0.00280534,-0.00187023,0,0,0,0,0,0,26646

133979,-0.00280534,-0.00187023,0,0,0,0,0,0,26647

133984,-0.00280534,-0.00187023,0,0,0,0,0,0,26648

133989,-0.00280534,-0.00187023,0,0,0,0,0,0,26649

133994,-0.00280534,-0.00187023,0,0,0,0,0,0,26650

133999,-0.00280534,-0.00187023,0,0,0,0,0,0,26651

134004,-0.00280534,-0.00187023,0,0,0,0,0,0,26652

134009,-0.00280534,-0.00187023,0,0,0,0,0,0,26653

134014,-0.00280534,-0.00187023,0,0,0,0,0,0,26654

134019,-0.00280534,-0.00187023,0,0,0,0,0,0,26655

134024,-0.00280534,-0.00187023,0,0,0,0,0,0,26656

134029,-0.00280534,-0.00187023,0,0,0,0,0,0,26657

134034,-0.00280534,-0.00187023,0,0,0,0,0,0,26658

134039,-0.00280534,-0.00187023,0,0,0,0,0,0,26659

134044,-0.00280534,-0.00187023,0,0,0,0,0,0,26660

134049,-0.00280534,-0.00187023,0,0,0,0,0,0,26661

134054,-0.00280534,-0.00187023,0,0,0,0,0,0,26662

134059,-0.00280534,-0.00187023,0,0,0,0,0,0,26663

134064,-0.00280534,-0.00187023,0,0,0,0,0,0,26664

134069,-0.00280534,-0.00187023,0,0,0,0,0,0,26665

134074,-0.00280534,-0.00187023,0,0,0,0,0,0,26666

134079,-0.00280534,-0.00187023,0,0,0,0,0,0,26667

134084,-0.00280534,-0.00187023,0,0,0,0,0,0,26668

134089,-0.00280534,-0.00187023,0,0,0,0,0,0,26669

134094,-0.00280534,-0.00187023,0,0,0,0,0,0,26670

134099,-0.00280534,-0.00187023,0,0,0,0,0,0,26671

134104,-0.00280534,-0.00187023,0,0,0,0,0,0,26672

134109,-0.00280534,-0.00187023,0,0,0,0,0,0,26673

134114,-0.00280534,-0.00187023,0,0,0,0,0,0,26674

134119,-0.00280534,-0.00187023,0,0,0,0,0,0,26675

134124,-0.00280534,-0.00187023,0,0,0,0,0,0,26676

134129,-0.00280534,-0.00187023,0,0,0,0,0,0,26677

134134,-0.00280534,-0.00187023,0,0,0,0,0,0,26678

134139,-0.00280534,-0.00187023,0,0,0,0,0,0,26679

134144,-0.00280534,-0.00187023,0,0,0,0,0,0,26680

134149,-0.00280534,-0.00187023,0,0,0,0,0,0,26681

134154,-0.00280534,-0.00187023,0,0,0,0,0,0,26682

134159,-0.00280534,-0.00187023,0,0,0,0,0,0,26683

134164,-0.00280534,-0.00187023,0,0,0,0,0,0,26684

134169,-0.00280534,-0.00187023,0,0,0,0,0,0,26685

134174,-0.00280534,-0.00187023,0,0,0,0,0,0,26686

134179,-0.00280534,-0.00187023,0,0,0,0,0,0,26687

134184,-0.00280534,-0.00187023,0,0,0,0,0,0,26688

134189,-0.00280534,-0.00187023,0,0,0,0,0,0,26689

134194,-0.00280534,-0.00187023,0,0,0,0,0,0,26690

134199,-0.00280534,-0.00187023,0,0,0,0,0,0,26691

134204,-0.00280534,-0.00187023,0,0,0,0,0,0,26692

134209,-0.00280534,-0.00187023,0,0,0,0,0,0,26693

134214,-0.00280534,-0.00187023,0,0,0,0,0,0,26694

134219,-0.00280534,-0.00187023,0,0,0,0,0,0,26695

134224,-0.00280534,-0.00187023,0,0,0,0,0,0,26696

134229,-0.00280534,-0.00187023,0,0,0,0,0,0,26697

134234,-0.00280534,-0.00187023,0,0,0,0,0,0,26698

134239,-0.00280534,-0.00187023,0,0,0,0,0,0,26699

134244,-0.00280534,-0.00187023,0,0,0,0,0,0,26700

134249,-0.00280534,-0.00187023,0,0,0,0,0,0,26701

134254,-0.00280534,-0.00187023,0,0,0,0,0,0,26702

134259,-0.00280534,-0.00187023,0,0,0,0,0,0,26703

134264,-0.00280534,-0.00187023,0,0,0,0,0,0,26704

134269,-0.00280534,-0.00187023,0,0,0,0,0,0,26705

134274,-0.00280534,-0.00187023,0,0,0,0,0,0,26706

134279,-0.00280534,-0.00187023,0,0,0,0,0,0,26707

134284,-0.00280534,-0.00187023,0,0,0,0,0,0,26708

134289,-0.00280534,-0.00187023,0,0,0,0,0,0,26709

134294,-0.00280534,-0.00187023,0,0,0,0,0,0,26710

134299,-0.00280534,-0.00187023,0,0,0,0,0,0,26711

134304,-0.00280534,-0.00187023,0,0,0,0,0,0,26712

134309,-0.00280534,-0.00187023,0,0,0,0,0,0,26713

134314,-0.00280534,-0.00187023,0,0,0,0,0,0,26714

134319,-0.00280534,-0.00187023,0,0,0,0,0,0,26715

134324,-0.00280534,-0.00187023,0,0,0,0,0,0,26716

134329,-0.00280534,-0.00187023,0,0,0,0,0,0,26717

134334,-0.00280534,-0.00187023,0,0,0,0,0,0,26718

134339,-0.00280534,-0.00187023,0,0,0,0,0,0,26719

134344,-0.00280534,-0.00187023,0,0,0,0,0,0,26720

134349,-0.00280534,-0.00187023,0,0,0,0,0,0,26721

134354,-0.00280534,-0.00187023,0,0,0,0,0,0,26722

134359,-0.00280534,-0.00187023,0,0,0,0,0,0,26723

134364,-0.00280534,-0.00187023,0,0,0,0,0,0,26724

134369,-0.00280534,-0.00187023,0,0,0,0,0,0,26725

134374,-0.00280534,-0.00187023,0,0,0,0,0,0,26726

134379,-0.00280534,-0.00187023,0,0,0,0,0,0,26727

134384,-0.00280534,-0.00187023,0,0,0,0,0,0,26728

134389,-0.00280534,-0.00187023,0,0,0,0,0,0,26729

134394,-0.00280534,-0.00187023,0,0,0,0,0,0,26730

134399,-0.00280534,-0.00187023,0,0,0,0,0,0,26731

134404,-0.00280534,-0.00187023,0,0,0,0,0,0,26732

134409,-0.00280534,-0.00187023,0,0,0,0,0,0,26733

134414,-0.00280534,-0.00187023,0,0,0,0,0,0,26734

134419,-0.00280534,-0.00187023,0,0,0,0,0,0,26735

134424,-0.00280534,-0.00280534,0,0,0,0,0,0,26736

134429,-0.00280534,-0.00280534,0,0,0,0,0,0,26737

134434,-0.00280534,-0.00280534,0,0,0,0,0,0,26738

134439,-0.00280534,-0.00280534,0,0,0,0,0,0,26739

134444,-0.00280534,-0.00280534,0,0,0,0,0,0,26740

134449,-0.00374046,-0.00280534,0,0,0,0,0,0,26741

134454,-0.00374046,-0.00280534,0,0,0,0,0,0,26742

134459,-0.00374046,-0.00280534,0,0,0,0,0,0,26743

134464,-0.00374046,-0.00280534,0,0,0,0,0,0,26744

134469,-0.00374046,-0.00280534,0,0,0,0,0,0,26745

134474,-0.00374046,-0.00280534,0,0,0,0,0,0,26746

134479,-0.00374046,-0.00280534,0,0,0,0,0,0,26747

134484,-0.00374046,-0.00280534,0,0,0,0,0,0,26748

134489,-0.00374046,-0.00280534,0,0,0,0,0,0,26749

134494,-0.00374046,-0.00280534,0,0,0,0,0,0,26750

134499,-0.00374046,-0.00280534,0,0,0,0,0,0,26751

134504,-0.00374046,-0.00280534,0,0,0,0,0,0,26752

134509,-0.00374046,-0.00280534,0,0,0,0,0,0,26753

134514,-0.00374046,-0.00280534,0,0,0,0,0,0,26754

134519,-0.00374046,-0.00280534,0,0,0,0,0,0,26755

134524,-0.00374046,-0.00280534,0,0,0,0,0,0,26756

134529,-0.00374046,-0.00280534,0,0,0,0,0,0,26757

134534,-0.00374046,-0.00280534,0,0,0,0,0,0,26758

134539,-0.00374046,-0.00280534,0,0,0,0,0,0,26759

134544,-0.00374046,-0.00280534,0,0,0,0,0,0,26760

134549,-0.00374046,-0.00280534,0,0,0,0,0,0,26761

134554,-0.00374046,-0.00280534,0,0,0,0,0,0,26762

134559,-0.00374046,-0.00280534,0,0,0,0,0,0,26763

134564,-0.00374046,-0.00280534,0,0,0,0,0,0,26764

134569,-0.00374046,-0.00280534,0,0,0,0,0,0,26765

134574,-0.00374046,-0.00280534,0,0,0,0,0,0,26766

134579,-0.00374046,-0.00280534,0,0,0,0,0,0,26767

134584,-0.00374046,-0.00280534,0,0,0,0,0,0,26768

134589,-0.00374046,-0.00280534,0,0,0,0,0,0,26769

134594,-0.00374046,-0.00280534,0,0,0,0,0,0,26770

134599,-0.00374046,-0.00280534,0,0,0,0,0,0,26771

134604,-0.00374046,-0.00280534,0,0,0,0,0,0,26772

134609,-0.00374046,-0.00280534,0,0,0,0,0,0,26773

134614,-0.00374046,-0.00280534,0,0,0,0,0,0,26774

134619,-0.00374046,-0.00280534,0,0,0,0,0,0,26775

134624,-0.00374046,-0.00280534,0,0,0,0,0,0,26776

134629,-0.00374046,-0.00280534,0,0,0,0,0,0,26777

134634,-0.00374046,-0.00280534,0,0,0,0,0,0,26778

134639,-0.00374046,-0.00280534,0,0,0,0,0,0,26779

134644,-0.00374046,-0.00280534,0,0,0,0,0,0,26780

134649,-0.00374046,-0.00280534,0,0,0,0,0,0,26781

134654,-0.00374046,-0.00280534,0,0,0,0,0,0,26782

134659,-0.00374046,-0.00280534,0,0,0,0,0,0,26783

134664,-0.00374046,-0.00280534,0,0,0,0,0,0,26784

134669,-0.00374046,-0.00280534,0,0,0,0,0,0,26785

134674,-0.00374046,-0.00280534,0,0,0,0,0,0,26786

134679,-0.00374046,-0.00280534,0,0,0,0,0,0,26787

134684,-0.00374046,-0.00280534,0,0,0,0,0,0,26788

134689,-0.00374046,-0.00280534,0,0,0,0,0,0,26789

134694,-0.00374046,-0.00280534,0,0,0,0,0,0,26790

134699,-0.00374046,-0.00280534,0,0,0,0,0,0,26791

134704,-0.00374046,-0.00280534,0,0,0,0,0,0,26792

134709,-0.00374046,-0.00280534,0,0,0,0,0,0,26793

134714,-0.00374046,-0.00280534,0,0,0,0,0,0,26794

134719,-0.00374046,-0.00280534,0,0,0,0,0,0,26795

134724,-0.00374046,-0.00280534,0,0,0,0,0,0,26796

134729,-0.00374046,-0.00280534,0,0,0,0,0,0,26797

134734,-0.00374046,-0.00280534,0,0,0,0,0,0,26798

134739,-0.00374046,-0.00280534,0,0,0,0,0,0,26799

134744,-0.00374046,-0.00280534,0,0,0,0,0,0,26800

134749,-0.00374046,-0.00374046,0,0,0,0,0,0,26801

134754,-0.00374046,-0.00374046,0,0,0,0,0,0,26802

134759,-0.00467557,-0.00374046,0,0,0,0,0,0,26803

134764,-0.00467557,-0.00374046,0,0,0,0,0,0,26804

134769,-0.00467557,-0.00374046,0,0,0,0,0,0,26805

134774,-0.00467557,-0.00374046,0,0,0,0,0,0,26806

134779,-0.00467557,-0.00374046,0,0,0,0,0,0,26807

134784,-0.00467557,-0.00374046,0,0,0,0,0,0,26808

134789,-0.00467557,-0.00374046,0,0,0,0,0,0,26809

134794,-0.00467557,-0.00374046,0,0,0,0,0,0,26810

134799,-0.00467557,-0.00374046,0,0,0,0,0,0,26811

134804,-0.00467557,-0.00374046,0,0,0,0,0,0,26812

134809,-0.00467557,-0.00374046,0,0,0,0,0,0,26813

134814,-0.00467557,-0.00374046,0,0,0,0,0,0,26814

134819,-0.00467557,-0.00374046,0,0,0,0,0,0,26815

134824,-0.00467557,-0.00374046,0,0,0,0,0,0,26816

134829,-0.00467557,-0.00374046,0,0,0,0,0,0,26817

134834,-0.00467557,-0.00374046,0,0,0,0,0,0,26818

134839,-0.00467557,-0.00374046,0,0,0,0,0,0,26819

134844,-0.00467557,-0.00374046,0,0,0,0,0,0,26820

134849,-0.00467557,-0.00374046,0,0,0,0,0,0,26821

134854,-0.00467557,-0.00374046,0,0,0,0,0,0,26822

134859,-0.00467557,-0.00374046,0,0,0,0,0,0,26823

134864,-0.00467557,-0.00374046,0,0,0,0,0,0,26824

134869,-0.00467557,-0.00374046,0,0,0,0,0,0,26825

134874,-0.00467557,-0.00374046,0,0,0,0,0,0,26826

134879,-0.00467557,-0.00374046,0,0,0,0,0,0,26827

134884,-0.00467557,-0.00374046,0,0,0,0,0,0,26828

134889,-0.00467557,-0.00374046,0,0,0,0,0,0,26829

134894,-0.00467557,-0.00374046,0,0,0,0,0,0,26830

134899,-0.00467557,-0.00374046,0,0,0,0,0,0,26831

134904,-0.00467557,-0.00374046,0,0,0,0,0,0,26832

134909,-0.00374046,-0.00374046,0,0,0,0,0,0,26833

134914,-0.00374046,-0.00374046,0,0,0,0,0,0,26834

134919,-0.00374046,-0.00374046,0,0,0,0,0,0,26835

134924,-0.00374046,-0.00374046,0,0,0,0,0,0,26836

134929,-0.00374046,-0.00374046,0,0,0,0,0,0,26837

134934,-0.00374046,-0.00374046,0,0,0,0,0,0,26838

134939,-0.00374046,-0.00374046,0,0,0,0,0,0,26839

134944,-0.00374046,-0.00374046,0,0,0,0,0,0,26840

134949,-0.00374046,-0.00374046,0,0,0,0,0,0,26841

134954,-0.00374046,-0.00374046,0,0,0,0,0,0,26842

134959,-0.00374046,-0.00374046,0,0,0,0,0,0,26843

134964,-0.00374046,-0.00280534,0,0,0,0,0,0,26844

134969,-0.00374046,-0.00280534,0,0,0,0,0,0,26845

134974,-0.00374046,-0.00280534,0,0,0,0,0,0,26846

134979,-0.00374046,-0.00280534,0,0,0,0,0,0,26847

134984,-0.00374046,-0.00280534,0,0,0,0,0,0,26848

134989,-0.00374046,-0.00280534,0,0,0,0,0,0,26849

134994,-0.00374046,-0.00280534,0,0,0,0,0,0,26850

134999,-0.00374046,-0.00280534,0,0,0,0,0,0,26851

135004,-0.00374046,-0.00280534,0,0,0,0,0,0,26852

135009,-0.00374046,-0.00280534,0,0,0,0,0,0,26853

135014,-0.00374046,-0.00280534,0,0,0,0,0,0,26854

135019,-0.00374046,-0.00280534,0,0,0,0,0,0,26855

135024,-0.00374046,-0.00280534,0,0,0,0,0,0,26856

135029,-0.00374046,-0.00280534,0,0,0,0,0,0,26857

135034,-0.00374046,-0.00280534,0,0,0,0,0,0,26858

135039,-0.00374046,-0.00280534,0,0,0,0,0,0,26859

135044,-0.00374046,-0.00280534,0,0,0,0,0,0,26860

135049,-0.00374046,-0.00280534,0,0,0,0,0,0,26861

135054,-0.00374046,-0.00280534,0,0,0,0,0,0,26862

135059,-0.00374046,-0.00280534,0,0,0,0,0,0,26863

135064,-0.00374046,-0.00280534,0,0,0,0,0,0,26864

135069,-0.00374046,-0.00280534,0,0,0,0,0,0,26865

135074,-0.00374046,-0.00280534,0,0,0,0,0,0,26866

135079,-0.00374046,-0.00280534,0,0,0,0,0,0,26867

135084,-0.00374046,-0.00280534,0,0,0,0,0,0,26868

135089,-0.00374046,-0.00280534,0,0,0,0,0,0,26869

135094,-0.00374046,-0.00280534,0,0,0,0,0,0,26870

135099,-0.00374046,-0.00280534,0,0,0,0,0,0,26871

135104,-0.00374046,-0.00280534,0,0,0,0,0,0,26872

135109,-0.00374046,-0.00280534,0,0,0,0,0,0,26873

135114,-0.00374046,-0.00280534,0,0,0,0,0,0,26874

135119,-0.00374046,-0.00280534,0,0,0,0,0,0,26875

135124,-0.00374046,-0.00280534,0,0,0,0,0,0,26876

135129,-0.00374046,-0.00280534,0,0,0,0,0,0,26877

135134,-0.00374046,-0.00280534,0,0,0,0,0,0,26878

135139,-0.00374046,-0.00280534,0,0,0,0,0,0,26879

135144,-0.00374046,-0.00280534,0,0,0,0,0,0,26880

135149,-0.00374046,-0.00280534,0,0,0,0,0,0,26881

135154,-0.00374046,-0.00280534,0,0,0,0,0,0,26882

135159,-0.00374046,-0.00280534,0,0,0,0,0,0,26883

135164,-0.00374046,-0.00280534,0,0,0,0,0,0,26884

135169,-0.00374046,-0.00280534,0,0,0,0,0,0,26885

135174,-0.00374046,-0.00280534,0,0,0,0,0,0,26886

135179,-0.00374046,-0.00280534,0,0,0,0,0,0,26887

135184,-0.00374046,-0.00280534,0,0,0,0,0,0,26888

135189,-0.00374046,-0.00280534,0,0,0,0,0,0,26889

135194,-0.00374046,-0.00280534,0,0,0,0,0,0,26890

135199,-0.00374046,-0.00280534,0,0,0,0,0,0,26891

135204,-0.00374046,-0.00280534,0,0,0,0,0,0,26892

135209,-0.00374046,-0.00280534,0,0,0,0,0,0,26893

135214,-0.00374046,-0.00280534,0,0,0,0,0,0,26894

135219,-0.00374046,-0.00280534,0,0,0,0,0,0,26895

135224,-0.00374046,-0.00280534,0,0,0,0,0,0,26896

135229,-0.00374046,-0.00280534,0,0,0,0,0,0,26897

135234,-0.00374046,-0.00280534,0,0,0,0,0,0,26898

135239,-0.00374046,-0.00280534,0,0,0,0,0,0,26899

135244,-0.00374046,-0.00280534,0,0,0,0,0,0,26900

135249,-0.00374046,-0.00280534,0,0,0,0,0,0,26901

135254,-0.00374046,-0.00280534,0,0,0,0,0,0,26902

135259,-0.00374046,-0.00280534,0,0,0,0,0,0,26903

135264,-0.00374046,-0.00280534,0,0,0,0,0,0,26904

135269,-0.00374046,-0.00280534,0,0,0,0,0,0,26905

135274,-0.00374046,-0.00280534,0,0,0,0,0,0,26906

135279,-0.00374046,-0.00280534,0,0,0,0,0,0,26907

135284,-0.00374046,-0.00280534,0,0,0,0,0,0,26908

135289,-0.00467557,-0.00280534,0,0,0,0,0,0,26909

135294,-0.00467557,-0.00280534,0,0,0,0,0,0,26910

135299,-0.00467557,-0.00374046,0,0,0,0,0,0,26911

135304,-0.00467557,-0.00374046,0,0,0,0,0,0,26912

135309,-0.00467557,-0.00374046,0,0,0,0,0,0,26913

135314,-0.00467557,-0.00374046,0,0,0,0,0,0,26914

135319,-0.00467557,-0.00374046,0,0,0,0,0,0,26915

135324,-0.00467557,-0.00374046,0,0,0,0,0,0,26916

135329,-0.00467557,-0.00374046,0,0,0,0,0,0,26917

135334,-0.00467557,-0.00374046,0,0,0,0,0,0,26918

135339,-0.00467557,-0.00374046,0,0,0,0,0,0,26919

135344,-0.00467557,-0.00374046,0,0,0,0,0,0,26920

135349,-0.00467557,-0.00374046,0,0,0,0,0,0,26921

135354,-0.00467557,-0.00374046,0,0,0,0,0,0,26922

135359,-0.00467557,-0.00374046,0,0,0,0,0,0,26923

135364,-0.00467557,-0.00374046,0,0,0,0,0,0,26924

135369,-0.00467557,-0.00374046,0,0,0,0,0,0,26925

135374,-0.00467557,-0.00374046,0,0,0,0,0,0,26926

135379,-0.00467557,-0.00374046,0,0,0,0,0,0,26927

135384,-0.00467557,-0.00374046,0,0,0,0,0,0,26928

135389,-0.00467557,-0.00374046,0,0,0,0,0,0,26929

135394,-0.00467557,-0.00374046,0,0,0,0,0,0,26930

135399,-0.00467557,-0.00374046,0,0,0,0,0,0,26931

135404,-0.00467557,-0.00374046,0,0,0,0,0,0,26932

135409,-0.00467557,-0.00374046,0,0,0,0,0,0,26933

135414,-0.00467557,-0.00374046,0,0,0,0,0,0,26934

135419,-0.00467557,-0.00374046,0,0,0,0,0,0,26935

135424,-0.00467557,-0.00374046,0,0,0,0,0,0,26936

135429,-0.00467557,-0.00374046,0,0,0,0,0,0,26937

135434,-0.00467557,-0.00374046,0,0,0,0,0,0,26938

135439,-0.00467557,-0.00374046,0,0,0,0,0,0,26939

135444,-0.00467557,-0.00374046,0,0,0,0,0,0,26940

135449,-0.00467557,-0.00374046,0,0,0,0,0,0,26941

135454,-0.00467557,-0.00374046,0,0,0,0,0,0,26942

135459,-0.00467557,-0.00374046,0,0,0,0,0,0,26943

